"datum_vysledku";"okres";"orp";"pohlavi";"vek_kat";"pocet_pozitivni_primarni";"pocet_testu_u_pozitivnich";"pocet_opakovanych"
"2020-06-03";"CZ0413";"Sokolov";"Z";"20-64";"";"1";""
"2020-09-09";"CZ0633";"Humpolec";"M";"0-19";"2";"2";"0"
"2020-10-01";"CZ0721";"Byst¯ice pod Host˝nem";"Z";"20-64";"3";"6";"3"
"2020-05-25";"CZ0713";"ProstÏjov";"M";"65+";"";"2";""
"2020-04-24";"CZ0645";"HodonÌn";"Z";"65+";"";"1";""
"2020-04-11";"CZ0723";"Roûnov pod RadhoötÏm";"M";"20-64";"1";"2";"1"
"2020-09-19";"CZ0423";"LitomÏ¯ice";"Z";"20-64";"";"1";""
"2020-08-17";"CZ0532";"Pardubice";"Z";"65+";"";"1";""
"2020-04-11";"CZ0323";"PlzeÚ";"Z";"20-64";"1";"4";"3"
"2020-09-28";"CZ0803";"HavÌ¯ov";"M";"0-19";"2";"5";"3"
"2020-10-14";"CZ0208";"Nymburk";"Z";"0-19";"2";"6";"4"
"2020-10-13";"CZ0423";"Lovosice";"Z";"20-64";"12";"24";"12"
"2020-09-16";"CZ0531";"Chrudim";"Z";"65+";"2";"5";"3"
"2020-06-22";"CZ0532";"Pardubice";"M";"20-64";"";"2";""
"2020-04-17";"CZ099Y";"N/A";"M";"20-64";"";"4";""
"2020-10-15";"CZ0802";"Jablunkov";"M";"20-64";"6";"12";"6"
"2020-09-26";"CZ0802";"Fr˝dek-MÌstek";"Z";"65+";"";"3";""
"2020-09-16";"CZ0512";"Tanvald";"Z";"20-64";"";"2";""
"2020-10-12";"CZ0322";"Klatovy";"M";"0-19";"1";"2";"1"
"2020-06-01";"CZ0643";"älapanice";"Z";"0-19";"";"2";""
"2020-09-18";"CZ0209";"N/A";"M";"65+";"2";"2";"0"
"2020-07-29";"CZ0645";"VeselÌ nad Moravou";"Z";"20-64";"";"2";""
"2020-10-07";"CZ0801";"R˝ma¯ov";"M";"0-19";"1";"2";"1"
"2020-06-06";"CZ0423";"Roudnice nad Labem";"M";"65+";"";"1";""
"2020-04-22";"CZ0316";"Strakonice";"M";"65+";"";"4";""
"2020-10-15";"CZ0321";"Horöovsk˝ T˝n";"Z";"20-64";"2";"4";"2"
"2020-09-20";"CZ0721";"Byst¯ice pod Host˝nem";"M";"0-19";"1";"2";"1"
"2020-10-15";"CZ0316";"VodÚany";"Z";"20-64";"3";"6";"3"
"2020-05-13";"CZ0321";"Domaûlice";"Z";"65+";"";"2";""
"2020-03-26";"CZ0635";"Byst¯ice nad Pernötejnem";"M";"20-64";"2";"2";"0"
"2020-04-24";"CZ0209";"ÿÌËany";"M";"20-64";"";"4";""
"2020-09-27";"CZ0202";"N/A";"M";"20-64";"1";"3";"2"
"2020-06-11";"CZ0712";"Olomouc";"Z";"20-64";"";"14";""
"2020-05-04";"CZ0643";"éidlochovice";"Z";"20-64";"";"2";""
"2020-09-22";"CZ020A";"»ernoöice";"M";"65+";"1";"4";"3"
"2020-10-02";"CZ0523";"N·chod";"Z";"65+";"";"18";""
"2020-06-11";"CZ0643";"Ku¯im";"Z";"20-64";"";"1";""
"2020-09-12";"CZ0723";"Roûnov pod RadhoötÏm";"M";"20-64";"";"1";""
"2020-09-24";"CZ0633";"Pacov";"M";"20-64";"1";"1";"0"
"2020-08-13";"CZ0512";"Jablonec nad Nisou";"M";"20-64";"1";"2";"1"
"2020-05-08";"CZ0201";"Beneöov";"M";"20-64";"";"6";""
"2020-09-22";"CZ0631";"HavlÌËk˘v Brod";"M";"0-19";"2";"4";"2"
"2020-08-14";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"20-64";"1";"4";"3"
"2020-09-26";"CZ0513";"Liberec";"M";"65+";"2";"6";"4"
"2020-07-28";"CZ0801";"Brunt·l";"M";"20-64";"";"1";""
"2020-06-09";"CZ0724";"Vizovice";"Z";"0-19";"";"4";""
"2020-05-04";"CZ0712";"Olomouc";"M";"65+";"";"5";""
"2020-07-21";"CZ0631";"SvÏtl· nad S·zavou";"Z";"20-64";"";"1";""
"2020-06-05";"CZ0803";"»esk˝ TÏöÌn";"Z";"20-64";"";"7";""
"2020-09-04";"CZ0803";"Orlov·";"M";"65+";"";"1";""
"2020-09-13";"CZ0712";"Olomouc";"Z";"20-64";"2";"4";"2"
"2020-04-06";"CZ0206";"Kralupy nad Vltavou";"Z";"20-64";"1";"5";"4"
"2020-10-05";"CZ0635";"Byst¯ice nad Pernötejnem";"M";"65+";"2";"2";"0"
"2020-09-01";"CZ0423";"LitomÏ¯ice";"Z";"0-19";"";"2";""
"2020-09-20";"CZ0412";"Ostrov";"M";"20-64";"2";"5";"3"
"2020-09-09";"CZ0724";"Otrokovice";"Z";"0-19";"";"2";""
"2020-09-26";"CZ0805";"VÌtkov";"Z";"20-64";"";"1";""
"2020-09-01";"CZ0802";"Fr˝dek-MÌstek";"M";"20-64";"2";"4";"2"
"2020-10-07";"CZ0643";"Tiönov";"Z";"65+";"3";"2";"-1"
"2020-04-09";"CZ0413";"Sokolov";"Z";"65+";"";"1";""
"2020-10-13";"CZ0712";"Olomouc";"Z";"20-64";"19";"156";"137"
"2020-10-09";"CZ0311";"TrhovÈ Sviny";"M";"20-64";"8";"13";"5"
"2020-07-24";"CZ0206";"Neratovice";"M";"0-19";"1";"2";"1"
"2020-09-10";"CZ0712";"UniËov";"M";"0-19";"2";"4";"2"
"2020-08-09";"CZ0424";"éatec";"Z";"20-64";"1";"2";"1"
"2020-04-10";"CZ0805";"Opava";"M";"20-64";"3";"7";"4"
"2020-10-08";"CZ0722";"UherskÈ HradiötÏ";"M";"0-19";"6";"16";"10"
"2020-10-03";"CZ0802";"T¯inec";"M";"0-19";"2";"4";"2"
"2020-07-09";"CZ0412";"Karlovy Vary";"Z";"65+";"";"1";""
"2020-10-05";"CZ0806";"N/A";"Z";"20-64";"4";"8";"4"
"2020-09-17";"CZ0721";"Byst¯ice pod Host˝nem";"M";"0-19";"8";"12";"4"
"2020-10-09";"CZ0513";"N/A";"Z";"20-64";"2";"3";"1"
"2020-06-05";"CZ0804";"Kop¯ivnice";"M";"65+";"";"1";""
"2020-06-09";"CZ0201";"Beneöov";"Z";"65+";"";"1";""
"2020-10-16";"CZ020C";"RakovnÌk";"M";"0-19";"2";"4";"2"
"2020-04-17";"CZ0523";"N·chod";"Z";"20-64";"";"9";""
"2020-09-26";"CZ0205";"Kutn· Hora";"M";"0-19";"1";"2";"1"
"2020-10-15";"CZ0712";"Olomouc";"Z";"20-64";"97";"100";"3"
"2020-04-07";"CZ0423";"Lovosice";"Z";"65+";"1";"2";"1"
"2020-04-28";"CZ0642";"Brno";"Z";"0-19";"";"2";""
"2020-09-19";"CZ0317";"T·bor";"M";"20-64";"8";"12";"4"
"2020-03-16";"CZ0323";"PlzeÚ";"M";"65+";"";"1";""
"2020-06-03";"CZ0632";"Jihlava";"Z";"20-64";"";"1";""
"2020-09-18";"CZ0207";"Mnichovo HradiötÏ";"Z";"0-19";"1";"2";"1"
"2020-09-12";"CZ0523";"N·chod";"M";"65+";"1";"4";"3"
"2020-04-30";"CZ0645";"VeselÌ nad Moravou";"Z";"20-64";"";"2";""
"2020-03-28";"CZ0201";"Vlaöim";"M";"0-19";"";"2";""
"2020-04-08";"CZ0805";"Opava";"M";"20-64";"3";"7";"4"
"2020-08-27";"CZ020A";"N/A";"Z";"20-64";"";"1";""
"2020-10-02";"CZ0722";"N/A";"M";"0-19";"1";"2";"1"
"2020-10-10";"CZ0802";"T¯inec";"Z";"65+";"10";"3";"-7"
"2020-09-03";"CZ0712";"Olomouc";"Z";"0-19";"";"2";""
"2020-04-16";"CZ0426";"Teplice";"Z";"20-64";"1";"3";"2"
"2020-03-19";"CZ0723";"ValaöskÈ Mezi¯ÌËÌ";"M";"20-64";"1";"2";"1"
"2020-10-08";"CZ0712";"Litovel";"M";"20-64";"3";"5";"2"
"2020-09-16";"CZ0805";"VÌtkov";"M";"20-64";"1";"1";"0"
"2020-04-18";"CZ0411";"Mari·nskÈ L·znÏ";"M";"20-64";"";"1";""
"2020-09-21";"CZ0712";"UniËov";"Z";"20-64";"1";"2";"1"
"2020-04-11";"CZ0722";"UherskÈ HradiötÏ";"Z";"20-64";"";"1";""
"2020-06-09";"CZ0803";"BohumÌn";"M";"65+";"";"2";""
"2020-04-24";"CZ0525";"Trutnov";"Z";"20-64";"";"6";""
"2020-09-15";"CZ0514";"Turnov";"Z";"0-19";"1";"2";"1"
"2020-04-09";"CZ0804";"Kop¯ivnice";"M";"65+";"";"2";""
"2020-07-28";"CZ0531";"Chrudim";"M";"20-64";"1";"3";"2"
"2020-10-12";"CZ0713";"Konice";"Z";"65+";"1";"2";"1"
"2020-04-13";"CZ0803";"Orlov·";"M";"20-64";"";"1";""
"2020-04-28";"CZ0646";"Vyökov";"M";"20-64";"";"2";""
"2020-07-29";"CZ0805";"Opava";"Z";"20-64";"";"2";""
"2020-09-12";"CZ0722";"Uhersk˝ Brod";"Z";"65+";"";"2";""
"2020-08-11";"CZ0534";"N/A";"M";"20-64";"1";"1";"0"
"2020-06-04";"CZ0413";"Sokolov";"M";"65+";"";"2";""
"2020-03-16";"CZ0804";"BÌlovec";"M";"20-64";"1";"4";"3"
"2020-05-28";"CZ0204";"KolÌn";"Z";"0-19";"";"2";""
"2020-09-13";"CZ0802";"Fr˝dek-MÌstek";"Z";"20-64";"1";"3";"2"
"2020-08-26";"CZ0532";"P¯elouË";"Z";"20-64";"";"3";""
"2020-04-04";"CZ0206";"MÏlnÌk";"Z";"65+";"";"3";""
"2020-09-11";"CZ0721";"Byst¯ice pod Host˝nem";"M";"20-64";"2";"4";"2"
"2020-09-18";"CZ0714";"LipnÌk nad BeËvou";"Z";"20-64";"";"1";""
"2020-03-27";"CZ0713";"ProstÏjov";"M";"20-64";"2";"5";"3"
"2020-08-12";"CZ0723";"ValaöskÈ Mezi¯ÌËÌ";"Z";"20-64";"";"1";""
"2020-04-13";"CZ0647";"Znojmo";"M";"20-64";"";"4";""
"2020-10-04";"CZ0424";"éatec";"M";"20-64";"1";"2";"1"
"2020-09-28";"CZ020B";"P¯Ìbram";"M";"20-64";"5";"12";"7"
"2020-09-04";"CZ0532";"Holice";"M";"65+";"";"1";""
"2020-09-19";"CZ0721";"Byst¯ice pod Host˝nem";"M";"0-19";"1";"2";"1"
"2020-10-01";"CZ0804";"BÌlovec";"M";"0-19";"";"1";""
"2020-10-10";"CZ0316";"VodÚany";"M";"65+";"";"1";""
"2020-09-11";"CZ0422";"Chomutov";"M";"0-19";"1";"2";"1"
"2020-04-27";"CZ0322";"Suöice";"Z";"20-64";"";"3";""
"2020-10-16";"CZ0714";"LipnÌk nad BeËvou";"Z";"65+";"2";"4";"2"
"2020-10-04";"CZ0722";"UherskÈ HradiötÏ";"Z";"65+";"8";"16";"8"
"2020-10-05";"CZ0513";"Turnov";"M";"0-19";"1";"2";"1"
"2020-06-27";"CZ0532";"P¯elouË";"M";"20-64";"";"1";""
"2020-08-27";"CZ0532";"P¯elouË";"Z";"65+";"";"1";""
"2020-07-14";"CZ0311";"»eskÈ BudÏjovice";"Z";"20-64";"";"1";""
"2020-06-24";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"20-64";"2";"11";"9"
"2020-10-14";"CZ0201";"N/A";"Z";"65+";"1";"1";"0"
"2020-09-18";"CZ0326";"Rokycany";"Z";"20-64";"1";"2";"1"
"2020-06-08";"CZ0804";"Nov˝ JiËÌn";"M";"20-64";"";"1";""
"2020-04-20";"CZ0321";"Horöovsk˝ T˝n";"Z";"20-64";"";"2";""
"2020-06-28";"CZ0806";"Ostrava";"Z";"20-64";"";"1";""
"2020-09-13";"CZ0523";"N·chod";"M";"20-64";"1";"4";"3"
"2020-09-28";"CZ020B";"SedlËany";"M";"20-64";"";"1";""
"2020-10-05";"CZ020B";"N/A";"Z";"0-19";"1";"1";"0"
"2020-09-16";"CZ0413";"Sokolov";"M";"20-64";"4";"8";"4"
"2020-07-28";"CZ0803";"Orlov·";"Z";"65+";"";"2";""
"2020-09-29";"CZ0631";"SvÏtl· nad S·zavou";"M";"20-64";"2";"4";"2"
"2020-09-02";"CZ0202";"Beroun";"Z";"0-19";"5";"8";"3"
"2020-03-26";"CZ0205";"Kutn· Hora";"M";"0-19";"";"1";""
"2020-07-16";"CZ0647";"Znojmo";"Z";"20-64";"2";"4";"2"
"2020-09-29";"CZ0322";"Klatovy";"Z";"20-64";"3";"5";"2"
"2020-06-02";"CZ0803";"Karvin·";"M";"65+";"";"4";""
"2020-10-13";"CZ0201";"N/A";"M";"65+";"1";"2";"1"
"2020-09-21";"CZ0322";"Klatovy";"Z";"0-19";"1";"2";"1"
"2020-04-15";"CZ0531";"Chrudim";"Z";"20-64";"";"6";""
"2020-09-29";"CZ0412";"Ostrov";"M";"20-64";"";"1";""
"2020-09-24";"CZ0532";"P¯elouË";"M";"20-64";"";"1";""
"2020-09-30";"CZ0317";"T·bor";"Z";"65+";"1";"2";"1"
"2020-09-04";"CZ0644";"HustopeËe";"M";"20-64";"";"2";""
"2020-05-27";"CZ0201";"Vlaöim";"M";"20-64";"";"1";""
"2020-03-28";"CZ0712";"Olomouc";"Z";"65+";"2";"2";"0"
"2020-09-11";"CZ0533";"PoliËka";"M";"20-64";"2";"6";"4"
"2020-04-09";"CZ0805";"HluËÌn";"M";"20-64";"";"6";""
"2020-04-28";"CZ0804";"Nov˝ JiËÌn";"M";"20-64";"";"2";""
"2020-09-26";"CZ0712";"UniËov";"M";"65+";"1";"2";"1"
"2020-09-06";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"0-19";"2";"4";"2"
"2020-05-03";"CZ0411";"Aö";"Z";"20-64";"";"1";""
"2020-10-12";"CZ0724";"Vizovice";"Z";"65+";"1";"2";"1"
"2020-07-21";"CZ099Y";"N/A";"Z";"20-64";"";"1";""
"2020-10-11";"CZ0641";"Boskovice";"M";"20-64";"7";"13";"6"
"2020-06-11";"CZ0642";"Brno";"M";"65+";"";"1";""
"2020-08-29";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"20-64";"1";"9";"8"
"2020-07-17";"CZ0525";"Trutnov";"Z";"20-64";"";"1";""
"2020-05-12";"CZ0322";"Suöice";"M";"20-64";"";"3";""
"2020-09-15";"CZ0646";"Vyökov";"Z";"65+";"1";"4";"3"
"2020-10-05";"CZ0323";"PlzeÚ";"Z";"65+";"8";"23";"15"
"2020-07-25";"CZ0322";"Klatovy";"Z";"20-64";"1";"2";"1"
"2020-08-21";"CZ0802";"Jablunkov";"M";"65+";"";"1";""
"2020-08-22";"CZ0203";"Kladno";"M";"20-64";"1";"4";"3"
"2020-10-05";"CZ0209";"ÿÌËany";"M";"65+";"1";"2";"1"
"2020-05-19";"CZ0321";"Domaûlice";"Z";"65+";"";"2";""
"2020-09-17";"CZ0803";"Karvin·";"Z";"20-64";"1";"3";"2"
"2020-06-12";"CZ0425";"Most";"M";"20-64";"";"1";""
"2020-04-13";"CZ0715";"Z·b¯eh";"M";"20-64";"";"2";""
"2020-04-22";"CZ0803";"Orlov·";"M";"20-64";"";"2";""
"2020-03-11";"CZ0512";"Jablonec nad Nisou";"Z";"20-64";"1";"2";"1"
"2020-09-03";"CZ0715";"Z·b¯eh";"M";"20-64";"1";"2";"1"
"2020-07-11";"CZ0806";"Ostrava";"M";"20-64";"2";"13";"11"
"2020-09-29";"CZ0721";"Holeöov";"M";"20-64";"1";"2";"1"
"2020-04-16";"CZ0722";"Uhersk˝ Brod";"M";"20-64";"1";"9";"8"
"2020-09-25";"CZ0642";"Brno";"Z";"0-19";"6";"13";"7"
"2020-08-04";"CZ0201";"Vlaöim";"Z";"20-64";"";"1";""
"2020-04-16";"CZ0803";"HavÌ¯ov";"Z";"20-64";"";"1";""
"2020-05-13";"CZ0425";"Most";"Z";"65+";"";"2";""
"2020-09-30";"CZ0427";"⁄stÌ nad Labem";"M";"65+";"2";"8";"6"
"2020-05-11";"CZ0323";"PlzeÚ";"M";"20-64";"";"6";""
"2020-10-04";"CZ0411";"Cheb";"M";"20-64";"1";"2";"1"
"2020-10-07";"CZ0326";"Rokycany";"M";"0-19";"";"1";""
"2020-09-27";"CZ0712";"Olomouc";"Z";"20-64";"";"16";""
"2020-10-01";"CZ0634";"T¯ebÌË";"M";"65+";"";"1";""
"2020-09-08";"CZ0201";"N/A";"M";"20-64";"";"1";""
"2020-03-25";"CZ0522";"JiËÌn";"Z";"65+";"1";"2";"1"
"2020-07-15";"CZ020A";"»ernoöice";"M";"0-19";"2";"8";"6"
"2020-03-09";"CZ0532";"Pardubice";"M";"65+";"";"1";""
"2020-08-08";"CZ0206";"Neratovice";"M";"20-64";"2";"4";"2"
"2020-09-04";"CZ0715";"Z·b¯eh";"Z";"20-64";"1";"2";"1"
"2020-10-10";"CZ0514";"Semily";"M";"65+";"1";"2";"1"
"2020-05-06";"CZ0631";"HavlÌËk˘v Brod";"Z";"20-64";"";"4";""
"2020-04-28";"CZ0208";"Lys· nad Labem";"Z";"20-64";"";"1";""
"2020-09-18";"CZ020C";"RakovnÌk";"M";"20-64";"";"3";""
"2020-04-03";"CZ0643";"älapanice";"M";"20-64";"";"3";""
"2020-09-27";"CZ0425";"LitvÌnov";"Z";"20-64";"2";"4";"2"
"2020-04-16";"CZ0524";"Dobruöka";"M";"20-64";"";"2";""
"2020-09-09";"CZ0722";"UherskÈ HradiötÏ";"M";"20-64";"4";"16";"12"
"2020-04-28";"CZ0209";"ÿÌËany";"Z";"65+";"";"2";""
"2020-08-20";"CZ0534";"éamberk";"Z";"0-19";"1";"5";"4"
"2020-09-14";"CZ0633";"Humpolec";"Z";"0-19";"1";"3";"2"
"2020-09-19";"CZ0523";"N·chod";"Z";"20-64";"3";"8";"5"
"2020-10-08";"CZ0711";"JesenÌk";"Z";"20-64";"11";"15";"4"
"2020-08-21";"CZ0201";"Beneöov";"M";"0-19";"1";"3";"2"
"2020-09-13";"CZ0534";"VysokÈ M˝to";"M";"0-19";"1";"3";"2"
"2020-06-30";"CZ0100";"Praha";"Z";"20-64";"4";"40";"36"
"2020-09-13";"CZ0631";"HavlÌËk˘v Brod";"M";"65+";"1";"4";"3"
"2020-10-04";"CZ0635";"éÔ·r nad S·zavou";"M";"20-64";"1";"3";"2"
"2020-04-23";"CZ0203";"Kladno";"M";"20-64";"";"3";""
"2020-05-06";"CZ0642";"Brno";"Z";"65+";"";"3";""
"2020-08-29";"CZ0316";"VodÚany";"M";"20-64";"";"2";""
"2020-05-27";"CZ0534";"VysokÈ M˝to";"M";"65+";"";"2";""
"2020-05-04";"CZ0206";"MÏlnÌk";"Z";"0-19";"";"1";""
"2020-09-24";"CZ0201";"Votice";"Z";"65+";"2";"4";"2"
"2020-09-24";"CZ0311";"»eskÈ BudÏjovice";"Z";"20-64";"17";"20";"3"
"2020-09-03";"CZ0803";"N/A";"M";"20-64";"";"1";""
"2020-09-14";"CZ0325";"Kralovice";"M";"65+";"1";"2";"1"
"2020-09-30";"CZ0427";"⁄stÌ nad Labem";"Z";"0-19";"3";"7";"4"
"2020-09-26";"CZ0634";"T¯ebÌË";"M";"65+";"2";"4";"2"
"2020-10-16";"CZ0325";"N˝¯any";"M";"20-64";"14";"16";"2"
"2020-09-09";"CZ0531";"Chrudim";"Z";"0-19";"1";"2";"1"
"2020-08-11";"CZ0806";"Ostrava";"M";"65+";"1";"4";"3"
"2020-09-02";"CZ0314";"PÌsek";"Z";"20-64";"1";"2";"1"
"2020-08-24";"CZ0645";"Kyjov";"Z";"65+";"1";"2";"1"
"2020-04-16";"CZ0531";"Chrudim";"M";"20-64";"";"9";""
"2020-09-24";"CZ0206";"Kralupy nad Vltavou";"Z";"20-64";"2";"6";"4"
"2020-10-07";"CZ0631";"SvÏtl· nad S·zavou";"Z";"20-64";"8";"12";"4"
"2020-10-08";"CZ0633";"Pacov";"Z";"65+";"1";"4";"3"
"2020-09-19";"CZ0513";"Liberec";"M";"20-64";"12";"30";"18"
"2020-10-15";"CZ0427";"⁄stÌ nad Labem";"Z";"65+";"3";"7";"4"
"2020-09-29";"CZ0208";"PodÏbrady";"M";"0-19";"1";"2";"1"
"2020-08-15";"CZ0206";"Neratovice";"M";"20-64";"";"2";""
"2020-04-04";"CZ0205";"»·slav";"M";"20-64";"";"1";""
"2020-06-11";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"20-64";"4";"5";"1"
"2020-05-17";"CZ0803";"BohumÌn";"M";"0-19";"";"2";""
"2020-04-15";"CZ0804";"Nov˝ JiËÌn";"M";"20-64";"1";"3";"2"
"2020-10-02";"CZ0715";"Z·b¯eh";"M";"0-19";"2";"4";"2"
"2020-10-16";"CZ0423";"Roudnice nad Labem";"Z";"0-19";"1";"2";"1"
"2020-09-26";"CZ0411";"Mari·nskÈ L·znÏ";"M";"65+";"";"1";""
"2020-03-22";"CZ0806";"Ostrava";"M";"20-64";"6";"13";"7"
"2020-10-03";"CZ0633";"Pelh¯imov";"Z";"0-19";"2";"4";"2"
"2020-04-27";"CZ0712";"Olomouc";"Z";"0-19";"1";"59";"58"
"2020-09-23";"CZ0204";"KolÌn";"M";"20-64";"6";"21";"15"
"2020-10-01";"CZ0205";"»·slav";"Z";"20-64";"";"2";""
"2020-09-28";"CZ0801";"Krnov";"Z";"20-64";"";"3";""
"2020-10-10";"CZ0514";"Turnov";"Z";"20-64";"5";"10";"5"
"2020-10-04";"CZ0425";"Most";"M";"20-64";"5";"10";"5"
"2020-08-06";"CZ0802";"Fr˝dek-MÌstek";"Z";"20-64";"2";"13";"11"
"2020-10-16";"CZ0532";"Pardubice";"Z";"20-64";"34";"57";"23"
"2020-03-30";"CZ0635";"éÔ·r nad S·zavou";"Z";"20-64";"";"1";""
"2020-10-04";"CZ0524";"Rychnov nad KnÏûnou";"Z";"20-64";"";"2";""
"2020-09-11";"CZ0631";"ChotÏbo¯";"Z";"20-64";"1";"5";"4"
"2020-08-15";"CZ0203";"Kladno";"M";"20-64";"";"1";""
"2020-10-11";"CZ0422";"Chomutov";"Z";"0-19";"2";"4";"2"
"2020-09-21";"CZ0805";"Krava¯e";"Z";"20-64";"1";"3";"2"
"2020-06-10";"CZ0803";"Orlov·";"Z";"20-64";"4";"14";"10"
"2020-07-02";"CZ0314";"PÌsek";"M";"20-64";"";"1";""
"2020-05-04";"CZ0802";"Fr˝dlant nad OstravicÌ";"Z";"65+";"";"1";""
"2020-03-31";"CZ0712";"UniËov";"M";"0-19";"";"1";""
"2020-07-09";"CZ0712";"Olomouc";"M";"20-64";"2";"14";"12"
"2020-07-08";"CZ0646";"Slavkov u Brna";"Z";"20-64";"";"2";""
"2020-05-23";"CZ0724";"ZlÌn";"M";"20-64";"2";"2";"0"
"2020-05-06";"CZ0426";"Teplice";"Z";"20-64";"";"2";""
"2020-09-22";"CZ0203";"Slan˝";"Z";"65+";"1";"1";"0"
"2020-09-21";"CZ020B";"SedlËany";"Z";"0-19";"1";"2";"1"
"2020-05-23";"CZ0803";"Karvin·";"M";"20-64";"10";"39";"29"
"2020-08-06";"CZ0201";"Beneöov";"M";"20-64";"1";"2";"1"
"2020-09-29";"CZ0326";"Rokycany";"Z";"20-64";"1";"3";"2"
"2020-09-30";"CZ0643";"Ku¯im";"M";"20-64";"4";"6";"2"
"2020-10-02";"CZ0642";"Brno";"Z";"65+";"9";"23";"14"
"2020-10-15";"CZ0325";"Kralovice";"Z";"0-19";"1";"2";"1"
"2020-08-26";"CZ0511";"»esk· LÌpa";"M";"20-64";"";"1";""
"2020-09-30";"CZ0712";"UniËov";"M";"0-19";"3";"8";"5"
"2020-04-19";"CZ0712";"Litovel";"M";"20-64";"";"6";""
"2020-10-10";"CZ0643";"Tiönov";"M";"0-19";"1";"2";"1"
"2020-10-05";"CZ0531";"Hlinsko";"Z";"20-64";"6";"12";"6"
"2020-09-15";"CZ0647";"Moravsk˝ Krumlov";"Z";"0-19";"1";"2";"1"
"2020-09-07";"CZ0514";"Semily";"Z";"20-64";"1";"2";"1"
"2020-06-24";"CZ0803";"HavÌ¯ov";"M";"65+";"";"2";""
"2020-09-26";"CZ0312";"»esk˝ Krumlov";"Z";"0-19";"1";"1";"0"
"2020-07-27";"CZ0534";"»esk· T¯ebov·";"Z";"20-64";"1";"2";"1"
"2020-09-13";"CZ0803";"Orlov·";"Z";"65+";"2";"4";"2"
"2020-04-17";"CZ0724";"Vizovice";"Z";"20-64";"";"2";""
"2020-09-28";"CZ0642";"N/A";"Z";"20-64";"";"1";""
"2020-07-02";"CZ0204";"KolÌn";"M";"20-64";"1";"4";"3"
"2020-07-20";"CZ0421";"N/A";"M";"20-64";"";"1";""
"2020-05-19";"CZ0806";"Ostrava";"M";"65+";"";"4";""
"2020-05-02";"CZ0423";"LitomÏ¯ice";"Z";"0-19";"";"3";""
"2020-07-28";"CZ0715";"äumperk";"M";"20-64";"";"2";""
"2020-10-16";"CZ0521";"N/A";"Z";"0-19";"4";"4";"0"
"2020-05-06";"CZ0425";"N/A";"M";"20-64";"";"1";""
"2020-09-13";"CZ0643";"éidlochovice";"M";"20-64";"1";"4";"3"
"2020-10-02";"CZ0532";"Pardubice";"M";"20-64";"13";"28";"15"
"2020-05-19";"CZ0422";"KadaÚ";"Z";"65+";"";"1";""
"2020-05-08";"CZ0532";"Pardubice";"M";"20-64";"";"1";""
"2020-09-27";"CZ0804";"Kop¯ivnice";"M";"20-64";"1";"3";"2"
"2020-03-29";"CZ0512";"éelezn˝ Brod";"M";"20-64";"";"1";""
"2020-07-20";"CZ0804";"Nov˝ JiËÌn";"Z";"20-64";"";"1";""
"2020-03-23";"CZ0715";"Mohelnice";"Z";"20-64";"";"1";""
"2020-05-06";"CZ0724";"ZlÌn";"M";"20-64";"";"10";""
"2020-04-09";"CZ0647";"Znojmo";"M";"20-64";"";"1";""
"2020-10-09";"CZ0714";"LipnÌk nad BeËvou";"Z";"20-64";"4";"4";"0"
"2020-06-04";"CZ0713";"ProstÏjov";"M";"0-19";"";"2";""
"2020-10-02";"CZ0314";"Milevsko";"M";"65+";"1";"2";"1"
"2020-09-23";"CZ0514";"Turnov";"Z";"20-64";"3";"7";"4"
"2020-07-02";"CZ0712";"Olomouc";"Z";"0-19";"";"4";""
"2020-05-28";"CZ0645";"HodonÌn";"M";"20-64";"";"3";""
"2020-10-05";"CZ0805";"Krava¯e";"Z";"65+";"1";"4";"3"
"2020-08-22";"CZ0323";"N/A";"Z";"65+";"1";"1";"0"
"2020-10-10";"CZ0723";"ValaöskÈ Mezi¯ÌËÌ";"M";"20-64";"7";"17";"10"
"2020-10-08";"CZ0634";"MoravskÈ BudÏjovice";"Z";"65+";"7";"4";"-3"
"2020-06-22";"CZ0805";"Opava";"Z";"20-64";"";"1";""
"2020-09-30";"CZ0714";"Hranice";"M";"20-64";"6";"10";"4"
"2020-09-25";"CZ0208";"Nymburk";"M";"65+";"1";"2";"1"
"2020-09-04";"CZ0523";"NovÈ MÏsto nad MetujÌ";"Z";"20-64";"1";"6";"5"
"2020-04-07";"CZ0712";"Litovel";"Z";"65+";"";"7";""
"2020-10-11";"CZ0805";"Krava¯e";"M";"65+";"1";"2";"1"
"2020-09-19";"CZ0803";"HavÌ¯ov";"Z";"20-64";"1";"2";"1"
"2020-06-03";"CZ0532";"Pardubice";"Z";"20-64";"";"2";""
"2020-09-27";"CZ0325";"N˝¯any";"M";"0-19";"1";"2";"1"
"2020-04-25";"CZ0321";"Horöovsk˝ T˝n";"Z";"20-64";"";"1";""
"2020-04-13";"CZ0323";"PlzeÚ";"M";"0-19";"";"2";""
"2020-08-11";"CZ0806";"Ostrava";"Z";"20-64";"4";"11";"7"
"2020-10-03";"CZ0324";"P¯eötice";"Z";"20-64";"6";"12";"6"
