"datum_vysledku";"okres";"orp";"pohlavi";"vek_kat";"pocet_pozitivni_primarni";"pocet_testu_u_pozitivnich";"pocet_opakovanych"
"2020-07-30";"CZ0641";"Boskovice";"Z";"20-64";"";"2";""
"2020-09-23";"CZ0423";"LitomÏ¯ice";"M";"20-64";"4";"9";"5"
"2020-10-06";"CZ0311";"TrhovÈ Sviny";"M";"20-64";"";"2";""
"2020-10-07";"CZ0805";"Krava¯e";"M";"0-19";"2";"4";"2"
"2020-09-24";"CZ0208";"PodÏbrady";"M";"0-19";"2";"4";"2"
"2020-10-01";"CZ0633";"Pelh¯imov";"Z";"20-64";"4";"8";"4"
"2020-09-13";"CZ0533";"Moravsk· T¯ebov·";"Z";"20-64";"";"1";""
"2020-09-16";"CZ0724";"ZlÌn";"M";"20-64";"5";"6";"1"
"2020-09-09";"CZ0715";"äumperk";"M";"20-64";"1";"2";"1"
"2020-09-08";"CZ0532";"Pardubice";"Z";"20-64";"4";"11";"7"
"2020-04-22";"CZ0644";"HustopeËe";"M";"20-64";"";"1";""
"2020-05-26";"CZ0804";"BÌlovec";"Z";"65+";"";"1";""
"2020-09-18";"CZ020A";"N/A";"M";"0-19";"1";"2";"1"
"2020-09-17";"CZ0635";"éÔ·r nad S·zavou";"Z";"0-19";"1";"2";"1"
"2020-10-05";"CZ0426";"Teplice";"M";"0-19";"1";"2";"1"
"2020-09-25";"CZ0644";"B¯eclav";"Z";"20-64";"2";"3";"1"
"2020-06-04";"CZ0642";"Brno";"M";"0-19";"";"1";""
"2020-04-27";"CZ0712";"Olomouc";"M";"0-19";"";"36";""
"2020-05-21";"CZ0642";"Brno";"M";"0-19";"";"1";""
"2020-03-29";"CZ0647";"Znojmo";"M";"20-64";"1";"4";"3"
"2020-09-25";"CZ0514";"Jilemnice";"Z";"0-19";"1";"2";"1"
"2020-08-10";"CZ0806";"Ostrava";"Z";"65+";"";"3";""
"2020-05-28";"CZ0803";"Orlov·";"Z";"20-64";"1";"1";"0"
"2020-03-13";"CZ0642";"Brno";"M";"20-64";"";"8";""
"2020-06-26";"CZ0712";"Olomouc";"Z";"65+";"";"2";""
"2020-09-10";"CZ0805";"Opava";"Z";"0-19";"";"1";""
"2020-04-28";"CZ0323";"PlzeÚ";"Z";"0-19";"";"1";""
"2020-05-19";"CZ0426";"Teplice";"Z";"20-64";"";"2";""
"2020-09-10";"CZ0632";"TelË";"M";"20-64";"2";"3";"1"
"2020-09-25";"CZ0523";"JaromÏ¯";"Z";"20-64";"1";"2";"1"
"2020-09-22";"CZ0534";"VysokÈ M˝to";"M";"0-19";"2";"4";"2"
"2020-07-04";"CZ0804";"Odry";"M";"20-64";"1";"4";"3"
"2020-04-16";"CZ0523";"JaromÏ¯";"M";"20-64";"";"2";""
"2020-10-11";"CZ0511";"Nov˝ Bor";"M";"65+";"";"1";""
"2020-03-23";"CZ0806";"Ostrava";"M";"20-64";"";"3";""
"2020-10-12";"CZ0724";"Otrokovice";"Z";"0-19";"3";"6";"3"
"2020-04-28";"CZ0712";"Litovel";"Z";"65+";"";"1";""
"2020-09-08";"CZ0427";"⁄stÌ nad Labem";"M";"20-64";"3";"6";"3"
"2020-03-25";"CZ0317";"T·bor";"Z";"20-64";"1";"3";"2"
"2020-10-10";"CZ0208";"PodÏbrady";"M";"65+";"1";"2";"1"
"2020-04-28";"CZ0641";"Blansko";"Z";"20-64";"";"4";""
"2020-04-20";"CZ0523";"Broumov";"M";"20-64";"";"2";""
"2020-04-20";"CZ0203";"Kladno";"Z";"0-19";"";"1";""
"2020-05-07";"CZ0631";"HavlÌËk˘v Brod";"M";"20-64";"";"6";""
"2020-09-16";"CZ0645";"VeselÌ nad Moravou";"Z";"0-19";"";"2";""
"2020-05-06";"CZ0712";"Olomouc";"M";"65+";"";"3";""
"2020-06-29";"CZ0711";"JesenÌk";"M";"65+";"";"1";""
"2020-04-15";"CZ0723";"VsetÌn";"Z";"20-64";"";"2";""
"2020-09-18";"CZ0100";"Praha";"M";"65+";"16";"51";"35"
"2020-07-21";"CZ0644";"HustopeËe";"Z";"65+";"1";"2";"1"
"2020-09-21";"CZ0316";"VodÚany";"Z";"65+";"1";"2";"1"
"2020-08-25";"CZ0533";"Litomyöl";"M";"20-64";"1";"2";"1"
"2020-09-14";"CZ0201";"Beneöov";"Z";"0-19";"";"1";""
"2020-09-25";"CZ0311";"»eskÈ BudÏjovice";"M";"20-64";"17";"36";"19"
"2020-04-30";"CZ0806";"Ostrava";"Z";"0-19";"3";"1";"-2"
"2020-03-25";"CZ0642";"Brno";"M";"65+";"1";"7";"6"
"2020-10-04";"CZ0206";"MÏlnÌk";"M";"20-64";"2";"3";"1"
"2020-05-12";"CZ0425";"Most";"M";"20-64";"";"6";""
"2020-04-20";"CZ0634";"MoravskÈ BudÏjovice";"M";"20-64";"";"2";""
"2020-08-06";"CZ0209";"N/A";"M";"0-19";"1";"1";"0"
"2020-06-27";"CZ0804";"Frenöt·t pod RadhoötÏm";"Z";"20-64";"2";"4";"2"
"2020-08-14";"CZ0321";"Domaûlice";"M";"65+";"1";"5";"4"
"2020-04-01";"CZ0323";"PlzeÚ";"M";"20-64";"1";"4";"3"
"2020-09-03";"CZ0411";"Cheb";"Z";"65+";"";"1";""
"2020-04-21";"CZ0712";"Olomouc";"Z";"0-19";"";"2";""
"2020-03-30";"CZ0321";"Domaûlice";"Z";"20-64";"4";"35";"31"
"2020-09-26";"CZ0802";"Fr˝dlant nad OstravicÌ";"M";"20-64";"1";"2";"1"
"2020-10-03";"CZ0208";"Lys· nad Labem";"M";"20-64";"2";"2";"0"
"2020-10-08";"CZ0802";"Fr˝dlant nad OstravicÌ";"Z";"20-64";"4";"10";"6"
"2020-06-28";"CZ0803";"Karvin·";"Z";"20-64";"3";"9";"6"
"2020-09-16";"CZ0209";"N/A";"M";"65+";"1";"1";"0"
"2020-10-07";"CZ0724";"N/A";"Z";"20-64";"1";"2";"1"
"2020-08-12";"CZ0531";"Chrudim";"Z";"20-64";"1";"2";"1"
"2020-09-21";"CZ0423";"Roudnice nad Labem";"M";"0-19";"1";"2";"1"
"2020-04-15";"CZ0722";"UherskÈ HradiötÏ";"M";"0-19";"";"4";""
"2020-10-07";"CZ0635";"éÔ·r nad S·zavou";"M";"0-19";"1";"2";"1"
"2020-05-04";"CZ0644";"B¯eclav";"Z";"65+";"";"2";""
"2020-05-12";"CZ0512";"Tanvald";"Z";"20-64";"";"4";""
"2020-10-07";"CZ0713";"ProstÏjov";"M";"20-64";"13";"43";"30"
"2020-10-09";"CZ0521";"Nov˝ Bydûov";"M";"0-19";"1";"2";"1"
"2020-09-15";"CZ0643";"älapanice";"M";"65+";"1";"4";"3"
"2020-07-30";"CZ0324";"Nepomuk";"Z";"20-64";"";"1";""
"2020-03-16";"CZ0534";"Lanökroun";"Z";"65+";"1";"2";"1"
"2020-07-14";"CZ0642";"Brno";"M";"65+";"";"4";""
"2020-09-29";"CZ0316";"Strakonice";"M";"20-64";"2";"3";"1"
"2020-03-23";"CZ0642";"Brno";"Z";"65+";"1";"1";"0"
"2020-04-03";"CZ0643";"Poho¯elice";"Z";"20-64";"1";"2";"1"
"2020-09-07";"CZ0645";"Kyjov";"Z";"20-64";"4";"22";"18"
"2020-04-10";"CZ0203";"Kladno";"M";"65+";"";"2";""
"2020-04-03";"CZ0206";"Kralupy nad Vltavou";"M";"0-19";"";"1";""
"2020-09-14";"CZ0421";"DÏËÌn";"M";"0-19";"1";"1";"0"
"2020-08-13";"CZ0322";"HoraûÔovice";"M";"0-19";"1";"3";"2"
"2020-08-21";"CZ0411";"Aö";"Z";"20-64";"";"1";""
"2020-10-09";"CZ0523";"N·chod";"Z";"0-19";"4";"8";"4"
"2020-09-05";"CZ0802";"Fr˝dek-MÌstek";"M";"65+";"";"1";""
"2020-06-09";"CZ0644";"B¯eclav";"Z";"65+";"1";"3";"2"
"2020-04-17";"CZ0643";"Poho¯elice";"Z";"20-64";"";"1";""
"2020-05-01";"CZ0207";"Mlad· Boleslav";"M";"20-64";"";"2";""
"2020-09-05";"CZ020C";"RakovnÌk";"M";"20-64";"2";"4";"2"
"2020-06-28";"CZ0100";"Praha";"Z";"20-64";"3";"15";"12"
"2020-07-30";"CZ0802";"Fr˝dek-MÌstek";"M";"20-64";"";"7";""
"2020-09-24";"CZ0646";"Vyökov";"M";"20-64";"3";"6";"3"
"2020-06-05";"CZ0641";"Boskovice";"M";"20-64";"";"2";""
"2020-10-10";"CZ0207";"Mlad· Boleslav";"Z";"20-64";"26";"51";"25"
"2020-08-21";"CZ020A";"»ernoöice";"Z";"20-64";"3";"2";"-1"
"2020-05-21";"CZ0803";"Orlov·";"Z";"20-64";"";"5";""
"2020-09-22";"CZ0644";"Mikulov";"Z";"20-64";"1";"2";"1"
"2020-04-11";"CZ0327";"Tachov";"Z";"20-64";"2";"4";"2"
"2020-10-10";"CZ0724";"ZlÌn";"Z";"65+";"3";"6";"3"
"2020-04-28";"CZ0324";"Nepomuk";"M";"65+";"";"1";""
"2020-09-14";"CZ0523";"N·chod";"Z";"0-19";"1";"4";"3"
"2020-09-30";"CZ0311";"»eskÈ BudÏjovice";"Z";"20-64";"16";"32";"16"
"2020-07-23";"CZ0207";"Mlad· Boleslav";"M";"0-19";"";"1";""
"2020-07-29";"CZ0803";"BohumÌn";"M";"20-64";"";"2";""
"2020-10-01";"CZ0804";"Nov˝ JiËÌn";"M";"20-64";"3";"9";"6"
"2020-09-26";"CZ0631";"HavlÌËk˘v Brod";"M";"65+";"2";"2";"0"
"2020-09-29";"CZ0202";"Beroun";"Z";"20-64";"4";"11";"7"
"2020-09-17";"CZ020C";"RakovnÌk";"Z";"20-64";"3";"8";"5"
"2020-09-08";"CZ0203";"Kladno";"Z";"65+";"1";"4";"3"
"2020-09-22";"CZ0205";"Kutn· Hora";"M";"65+";"1";"5";"4"
"2020-08-21";"CZ0714";"P¯erov";"Z";"20-64";"";"1";""
"2020-04-14";"CZ0411";"Mari·nskÈ L·znÏ";"Z";"0-19";"1";"2";"1"
"2020-08-13";"CZ0802";"Jablunkov";"M";"0-19";"2";"4";"2"
"2020-09-18";"CZ0514";"Semily";"M";"0-19";"";"2";""
"2020-09-19";"CZ0412";"Ostrov";"M";"20-64";"5";"1";"-4"
"2020-10-12";"CZ0202";"Beroun";"M";"20-64";"4";"8";"4"
"2020-05-07";"CZ0426";"Teplice";"M";"20-64";"1";"3";"2"
"2020-08-19";"CZ0645";"HodonÌn";"Z";"20-64";"2";"4";"2"
"2020-05-13";"CZ0424";"Louny";"M";"20-64";"";"1";""
"2020-03-24";"CZ0632";"TelË";"Z";"20-64";"1";"2";"1"
"2020-05-19";"CZ0411";"Mari·nskÈ L·znÏ";"Z";"20-64";"";"5";""
"2020-03-26";"CZ0513";"Liberec";"M";"65+";"";"2";""
"2020-10-05";"CZ0635";"NovÈ MÏsto na MoravÏ";"Z";"20-64";"3";"6";"3"
"2020-09-08";"CZ0721";"Byst¯ice pod Host˝nem";"Z";"20-64";"1";"7";"6"
"2020-05-01";"CZ0411";"Cheb";"M";"20-64";"";"4";""
"2020-09-14";"CZ0203";"N/A";"M";"20-64";"";"1";""
"2020-08-18";"CZ0204";"»esk˝ Brod";"M";"20-64";"1";"2";"1"
"2020-08-17";"CZ0426";"Teplice";"Z";"0-19";"";"1";""
"2020-07-31";"CZ0713";"ProstÏjov";"M";"20-64";"2";"7";"5"
"2020-07-28";"CZ0323";"PlzeÚ";"M";"20-64";"";"2";""
"2020-07-28";"CZ0311";"T˝n nad Vltavou";"Z";"0-19";"";"1";""
"2020-09-17";"CZ0634";"T¯ebÌË";"Z";"0-19";"1";"2";"1"
"2020-10-06";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"20-64";"17";"44";"27"
"2020-10-01";"CZ0523";"N·chod";"Z";"20-64";"6";"23";"17"
"2020-03-25";"CZ0803";"HavÌ¯ov";"Z";"20-64";"1";"2";"1"
"2020-10-08";"CZ0724";"LuhaËovice";"M";"0-19";"1";"2";"1"
"2020-09-29";"CZ0523";"Broumov";"Z";"20-64";"2";"7";"5"
"2020-10-12";"CZ0314";"PÌsek";"M";"20-64";"10";"19";"9"
"2020-06-04";"CZ0712";"Litovel";"M";"20-64";"";"2";""
"2020-10-09";"CZ0643";"éidlochovice";"Z";"65+";"1";"4";"3"
"2020-07-15";"CZ0514";"Semily";"M";"20-64";"1";"2";"1"
"2020-09-22";"CZ0806";"Ostrava";"M";"0-19";"10";"21";"11"
"2020-07-28";"CZ0207";"Mlad· Boleslav";"Z";"0-19";"1";"2";"1"
"2020-06-17";"CZ0100";"Praha";"Z";"20-64";"7";"37";"30"
"2020-07-20";"CZ0805";"HluËÌn";"Z";"20-64";"";"4";""
"2020-04-29";"CZ0325";"Kralovice";"M";"65+";"";"1";""
"2020-04-16";"CZ0512";"Tanvald";"M";"20-64";"";"2";""
"2020-08-09";"CZ0803";"HavÌ¯ov";"M";"65+";"";"2";""
"2020-07-30";"CZ0645";"HodonÌn";"M";"65+";"1";"2";"1"
"2020-10-11";"CZ0523";"N·chod";"Z";"65+";"1";"2";"1"
"2020-09-10";"CZ0203";"Kladno";"Z";"0-19";"10";"8";"-2"
"2020-08-11";"CZ020C";"RakovnÌk";"M";"20-64";"1";"2";"1"
"2020-09-01";"CZ0806";"Ostrava";"Z";"20-64";"1";"7";"6"
"2020-09-25";"CZ0512";"Tanvald";"Z";"20-64";"2";"4";"2"
"2020-08-23";"CZ0511";"Nov˝ Bor";"Z";"65+";"1";"4";"3"
"2020-05-21";"CZ0317";"T·bor";"Z";"20-64";"";"1";""
"2020-03-27";"CZ0712";"UniËov";"M";"65+";"1";"2";"1"
"2020-09-15";"CZ0805";"VÌtkov";"M";"20-64";"1";"3";"2"
"2020-07-14";"CZ0411";"Aö";"M";"65+";"";"1";""
"2020-09-16";"CZ0425";"LitvÌnov";"M";"20-64";"2";"6";"4"
"2020-09-23";"CZ0513";"Turnov";"Z";"65+";"";"1";""
"2020-08-14";"CZ0208";"Lys· nad Labem";"M";"20-64";"1";"2";"1"
"2020-03-28";"CZ0712";"UniËov";"Z";"65+";"";"2";""
"2020-04-02";"CZ0323";"PlzeÚ";"Z";"20-64";"1";"8";"7"
"2020-09-03";"CZ0411";"Cheb";"M";"20-64";"2";"4";"2"
"2020-04-27";"CZ0724";"ZlÌn";"M";"65+";"";"2";""
"2020-05-15";"CZ0521";"Nov˝ Bydûov";"M";"20-64";"";"2";""
"2020-06-04";"CZ0423";"Lovosice";"Z";"65+";"";"2";""
"2020-04-06";"CZ0532";"Pardubice";"M";"20-64";"1";"3";"2"
"2020-09-29";"CZ0514";"Semily";"Z";"20-64";"1";"2";"1"
"2020-09-11";"CZ0207";"N/A";"Z";"20-64";"1";"2";"1"
"2020-10-09";"CZ0422";"Chomutov";"M";"65+";"3";"6";"3"
"2020-10-11";"CZ0803";"BohumÌn";"M";"65+";"1";"2";"1"
"2020-10-08";"CZ0523";"JaromÏ¯";"M";"20-64";"";"1";""
"2020-06-01";"CZ0805";"Opava";"Z";"20-64";"";"2";""
"2020-08-27";"CZ0514";"Turnov";"M";"20-64";"";"2";""
"2020-04-07";"CZ0411";"Cheb";"Z";"20-64";"";"2";""
"2020-03-17";"CZ0643";"Tiönov";"M";"0-19";"";"3";""
"2020-10-02";"CZ0645";"Kyjov";"Z";"20-64";"7";"14";"7"
"2020-09-26";"CZ0209";"ÿÌËany";"M";"20-64";"7";"15";"8"
"2020-09-16";"CZ0202";"N/A";"Z";"20-64";"5";"6";"1"
"2020-08-06";"CZ0327";"Tachov";"M";"20-64";"";"1";""
"2020-04-18";"CZ0207";"Mlad· Boleslav";"Z";"20-64";"";"8";""
"2020-04-10";"CZ0723";"VsetÌn";"M";"20-64";"";"2";""
"2020-09-30";"CZ0643";"Tiönov";"Z";"20-64";"8";"15";"7"
"2020-05-10";"CZ0209";"ÿÌËany";"Z";"65+";"";"1";""
"2020-10-04";"CZ0423";"Lovosice";"Z";"20-64";"1";"3";"2"
"2020-09-25";"CZ0711";"JesenÌk";"Z";"20-64";"11";"22";"11"
"2020-03-31";"CZ0644";"B¯eclav";"Z";"0-19";"";"3";""
"2020-08-22";"CZ0323";"PlzeÚ";"Z";"65+";"";"2";""
"2020-10-06";"CZ0633";"Humpolec";"Z";"20-64";"1";"8";"7"
"2020-07-27";"CZ0521";"Hradec Kr·lovÈ";"Z";"65+";"1";"2";"1"
"2020-08-21";"CZ0523";"NovÈ MÏsto nad MetujÌ";"Z";"20-64";"2";"8";"6"
"2020-09-26";"CZ0413";"Sokolov";"M";"20-64";"1";"6";"5"
"2020-08-25";"CZ0513";"Liberec";"Z";"20-64";"2";"5";"3"
"2020-10-02";"CZ0209";"ÿÌËany";"Z";"0-19";"6";"13";"7"
"2020-09-11";"CZ0322";"Klatovy";"M";"20-64";"";"3";""
"2020-10-12";"CZ0645";"Kyjov";"Z";"65+";"1";"3";"2"
"2020-04-12";"CZ0533";"Litomyöl";"M";"0-19";"";"1";""
"2020-07-28";"CZ0427";"⁄stÌ nad Labem";"M";"0-19";"";"1";""
"2020-06-01";"CZ0712";"Olomouc";"Z";"65+";"";"2";""
"2020-04-06";"CZ0411";"Cheb";"M";"20-64";"2";"6";"4"
"2020-09-21";"CZ0802";"Jablunkov";"Z";"65+";"";"1";""
"2020-04-27";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"20-64";"";"3";""
"2020-10-07";"CZ0715";"Mohelnice";"Z";"65+";"2";"4";"2"
"2020-10-06";"CZ0525";"Trutnov";"M";"65+";"1";"2";"1"
"2020-06-10";"CZ020A";"»ernoöice";"M";"0-19";"";"2";""
"2020-04-23";"CZ0321";"Domaûlice";"M";"20-64";"";"20";""
"2020-05-05";"CZ0715";"äumperk";"Z";"20-64";"";"1";""
"2020-08-30";"CZ0206";"Kralupy nad Vltavou";"M";"20-64";"";"1";""
"2020-05-21";"CZ020B";"P¯Ìbram";"Z";"20-64";"";"1";""
"2020-05-20";"CZ0712";"äternberk";"M";"20-64";"";"3";""
"2020-10-05";"CZ0801";"Brunt·l";"M";"65+";"1";"2";"1"
"2020-10-01";"CZ0645";"Kyjov";"M";"20-64";"15";"31";"16"
"2020-04-27";"CZ020B";"Dob¯Ìö";"Z";"20-64";"";"1";""
"2020-05-13";"CZ0208";"Nymburk";"M";"20-64";"";"2";""
"2020-08-12";"CZ0533";"Litomyöl";"Z";"20-64";"1";"4";"3"
"2020-07-13";"CZ0805";"HluËÌn";"Z";"20-64";"";"2";""
"2020-09-13";"CZ0323";"PlzeÚ";"M";"0-19";"5";"7";"2"
"2020-09-18";"CZ0806";"Ostrava";"M";"20-64";"9";"28";"19"
"2020-09-21";"CZ0207";"Mlad· Boleslav";"M";"20-64";"2";"18";"16"
"2020-05-16";"CZ0203";"Slan˝";"Z";"20-64";"";"2";""
"2020-09-15";"CZ0805";"Krava¯e";"M";"20-64";"1";"1";"0"
"2020-10-03";"CZ0643";"Poho¯elice";"Z";"0-19";"";"1";""
"2020-05-05";"CZ0647";"Znojmo";"Z";"20-64";"";"1";""
"2020-08-31";"CZ0100";"Praha";"Z";"20-64";"24";"111";"87"
"2020-04-20";"CZ0803";"Orlov·";"Z";"65+";"";"1";""
"2020-09-20";"CZ0202";"Ho¯ovice";"Z";"0-19";"1";"2";"1"
"2020-07-28";"CZ0511";"»esk· LÌpa";"M";"20-64";"";"4";""
"2020-09-09";"CZ0635";"éÔ·r nad S·zavou";"Z";"20-64";"1";"4";"3"
"2020-08-24";"CZ0724";"ZlÌn";"Z";"0-19";"1";"2";"1"
"2020-09-21";"CZ0426";"Teplice";"Z";"20-64";"1";"5";"4"
"2020-09-27";"CZ0513";"Turnov";"M";"0-19";"1";"2";"1"
"2020-10-04";"CZ0411";"Mari·nskÈ L·znÏ";"M";"20-64";"1";"1";"0"
"2020-07-04";"CZ0806";"Ostrava";"M";"65+";"1";"2";"1"
"2020-06-08";"CZ0712";"Olomouc";"M";"20-64";"3";"17";"14"
"2020-09-22";"CZ0805";"Krava¯e";"M";"20-64";"3";"7";"4"
"2020-05-21";"CZ0100";"Praha";"Z";"65+";"";"57";""
"2020-10-12";"CZ0523";"Broumov";"M";"20-64";"";"1";""
"2020-03-14";"CZ0724";"ZlÌn";"M";"20-64";"";"2";""
"2020-10-08";"CZ0803";"HavÌ¯ov";"Z";"0-19";"1";"2";"1"
"2020-09-30";"CZ0324";"Stod";"Z";"0-19";"1";"2";"1"
"2020-03-20";"CZ0316";"Strakonice";"M";"20-64";"1";"3";"2"
"2020-10-04";"CZ0533";"Svitavy";"M";"65+";"1";"2";"1"
"2020-05-08";"CZ0512";"Jablonec nad Nisou";"Z";"20-64";"";"2";""
"2020-09-25";"CZ0533";"PoliËka";"Z";"0-19";"2";"4";"2"
"2020-09-30";"CZ0805";"Opava";"M";"0-19";"1";"4";"3"
"2020-09-29";"CZ0513";"Liberec";"Z";"65+";"2";"5";"3"
"2020-08-27";"CZ0802";"Jablunkov";"Z";"65+";"";"2";""
"2020-05-12";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"0-19";"";"1";""
"2020-08-19";"CZ0201";"Vlaöim";"Z";"20-64";"3";"4";"1"
"2020-04-10";"CZ0644";"B¯eclav";"Z";"20-64";"";"4";""
"2020-03-29";"CZ0712";"Olomouc";"Z";"65+";"1";"2";"1"
"2020-07-08";"CZ0802";"N/A";"Z";"20-64";"1";"1";"0"
"2020-09-21";"CZ0633";"Pacov";"M";"65+";"1";"2";"1"
"2020-10-03";"CZ0424";"Louny";"M";"20-64";"2";"8";"6"
"2020-08-07";"CZ0208";"Lys· nad Labem";"M";"20-64";"";"3";""
"2020-08-10";"CZ0521";"Hradec Kr·lovÈ";"M";"20-64";"1";"2";"1"
"2020-07-30";"CZ0206";"Kralupy nad Vltavou";"M";"0-19";"";"2";""
"2020-04-27";"CZ0324";"Blovice";"Z";"65+";"1";"1";"0"
"2020-06-18";"CZ0803";"Karvin·";"Z";"0-19";"1";"4";"3"
"2020-04-22";"CZ0801";"Brunt·l";"Z";"20-64";"";"3";""
"2020-03-14";"CZ0802";"Fr˝dek-MÌstek";"Z";"20-64";"";"2";""
"2020-09-22";"CZ0532";"Pardubice";"M";"0-19";"5";"13";"8"
"2020-05-06";"CZ0646";"BuËovice";"Z";"20-64";"";"5";""
"2020-10-06";"CZ0534";"⁄stÌ nad OrlicÌ";"Z";"0-19";"";"4";""
"2020-07-05";"CZ0531";"Chrudim";"Z";"65+";"";"2";""
"2020-08-04";"CZ0802";"Fr˝dek-MÌstek";"Z";"20-64";"1";"7";"6"
"2020-08-25";"CZ0204";"KolÌn";"M";"0-19";"1";"2";"1"
"2020-10-07";"CZ0644";"HustopeËe";"M";"20-64";"5";"8";"3"
"2020-09-21";"CZ0325";"Kralovice";"M";"20-64";"3";"6";"3"
"2020-08-20";"CZ0641";"Blansko";"M";"0-19";"";"2";""
"2020-10-07";"CZ0805";"Opava";"M";"0-19";"3";"12";"9"
"2020-10-09";"CZ0427";"N/A";"M";"20-64";"1";"1";"0"
"2020-07-14";"CZ0427";"⁄stÌ nad Labem";"Z";"20-64";"";"1";""
"2020-04-16";"CZ0523";"N·chod";"Z";"20-64";"";"6";""
"2020-05-17";"CZ0412";"Ostrov";"M";"20-64";"";"2";""
"2020-07-18";"CZ0644";"B¯eclav";"M";"20-64";"1";"2";"1"
"2020-10-02";"CZ0201";"Vlaöim";"Z";"0-19";"1";"2";"1"
"2020-05-09";"CZ0514";"Semily";"Z";"20-64";"";"3";""
"2020-10-12";"CZ0803";"BohumÌn";"M";"20-64";"1";"2";"1"
"2020-10-12";"CZ0313";"DaËice";"M";"20-64";"1";"2";"1"
"2020-04-30";"CZ0642";"Brno";"Z";"20-64";"1";"10";"9"
"2020-03-26";"CZ020C";"RakovnÌk";"Z";"20-64";"";"1";""
"2020-04-12";"CZ0412";"Karlovy Vary";"M";"65+";"";"1";""
"2020-09-26";"CZ0804";"BÌlovec";"Z";"0-19";"";"1";""
"2020-04-13";"CZ0802";"Fr˝dek-MÌstek";"Z";"65+";"";"2";""
"2020-05-22";"CZ0724";"ZlÌn";"Z";"20-64";"";"2";""
"2020-09-10";"CZ0423";"LitomÏ¯ice";"Z";"20-64";"2";"4";"2"
"2020-10-11";"CZ0513";"N/A";"M";"0-19";"1";"2";"1"
"2020-10-03";"CZ0721";"Byst¯ice pod Host˝nem";"Z";"20-64";"2";"4";"2"
"2020-07-22";"CZ0206";"Kralupy nad Vltavou";"M";"20-64";"";"1";""
"2020-09-11";"CZ0202";"N/A";"M";"20-64";"";"1";""
"2020-06-17";"CZ0805";"HluËÌn";"M";"20-64";"";"1";""
"2020-04-22";"CZ0533";"Litomyöl";"Z";"65+";"";"1";""
"2020-07-24";"CZ0645";"HodonÌn";"Z";"65+";"1";"4";"3"
"2020-09-03";"CZ0314";"PÌsek";"M";"20-64";"2";"4";"2"
"2020-08-11";"CZ0802";"T¯inec";"Z";"0-19";"1";"3";"2"
"2020-03-30";"CZ0803";"»esk˝ TÏöÌn";"Z";"20-64";"1";"2";"1"
"2020-05-21";"CZ0724";"ZlÌn";"M";"20-64";"1";"2";"1"
"2020-04-02";"CZ099Y";"N/A";"Z";"20-64";"";"1";""
"2020-09-22";"CZ0634";"MoravskÈ BudÏjovice";"M";"65+";"1";"2";"1"
"2020-04-20";"CZ0513";"Liberec";"M";"65+";"";"1";""
"2020-04-15";"CZ0205";"»·slav";"Z";"20-64";"1";"2";"1"
"2020-06-05";"CZ0641";"Blansko";"M";"20-64";"";"3";""
"2020-09-21";"CZ0646";"BuËovice";"Z";"65+";"1";"2";"1"
"2020-03-31";"CZ0635";"éÔ·r nad S·zavou";"M";"20-64";"3";"10";"7"
"2020-09-26";"CZ0633";"Pelh¯imov";"M";"20-64";"3";"8";"5"
"2020-09-29";"CZ020A";"N/A";"Z";"20-64";"4";"6";"2"
"2020-05-19";"CZ0514";"Jilemnice";"M";"65+";"";"1";""
"2020-05-10";"CZ0513";"Liberec";"Z";"20-64";"";"2";""
"2020-09-18";"CZ0715";"Mohelnice";"M";"65+";"2";"4";"2"
"2020-09-11";"CZ0207";"Mlad· Boleslav";"M";"0-19";"1";"1";"0"
"2020-09-29";"CZ0801";"Krnov";"M";"20-64";"1";"1";"0"
"2020-04-04";"CZ0722";"Uhersk˝ Brod";"M";"0-19";"";"2";""
"2020-04-26";"CZ0206";"MÏlnÌk";"M";"20-64";"";"1";""
"2020-08-27";"CZ0715";"äumperk";"Z";"20-64";"2";"4";"2"
"2020-04-02";"CZ0412";"Ostrov";"Z";"20-64";"1";"2";"1"
"2020-09-17";"CZ0322";"Klatovy";"M";"65+";"3";"5";"2"
"2020-08-26";"CZ0522";"Nov· Paka";"Z";"65+";"";"2";""
"2020-06-10";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"20-64";"1";"5";"4"
"2020-10-07";"CZ0206";"Kralupy nad Vltavou";"Z";"0-19";"3";"6";"3"
"2020-10-02";"CZ0421";"Rumburk";"Z";"20-64";"6";"14";"8"
"2020-04-04";"CZ0513";"Liberec";"Z";"20-64";"";"1";""
"2020-09-15";"CZ0801";"N/A";"Z";"20-64";"";"1";""
"2020-08-05";"CZ0632";"N/A";"Z";"65+";"1";"1";"0"
"2020-09-27";"CZ0201";"Vlaöim";"M";"0-19";"1";"2";"1"
"2020-06-17";"CZ0802";"T¯inec";"M";"0-19";"";"1";""
"2020-09-17";"CZ0209";"N/A";"M";"20-64";"10";"13";"3"
"2020-10-08";"CZ0514";"Turnov";"Z";"20-64";"4";"13";"9"
"2020-04-03";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"20-64";"2";"15";"13"
"2020-03-31";"CZ0423";"Lovosice";"M";"20-64";"1";"2";"1"
