"datum_vysledku";"okres";"orp";"pohlavi";"vek_kat";"pocet_pozitivni_primarni";"pocet_testu_u_pozitivnich";"pocet_opakovanych"
"2020-09-18";"CZ0801";"Krnov";"Z";"20-64";"";"1";""
"2020-09-18";"CZ0801";"R˝ma¯ov";"Z";"65+";"";"1";""
"2020-09-18";"CZ0802";"Fr˝dek-MÌstek";"Z";"20-64";"2";"7";"5"
"2020-09-18";"CZ0802";"Jablunkov";"M";"20-64";"1";"2";"1"
"2020-09-18";"CZ0804";"Nov˝ JiËÌn";"M";"20-64";"1";"2";"1"
"2020-09-18";"CZ0805";"HluËÌn";"M";"20-64";"1";"4";"3"
"2020-09-18";"CZ0805";"Opava";"M";"65+";"1";"5";"4"
"2020-09-18";"CZ0806";"Ostrava";"M";"65+";"1";"7";"6"
"2020-09-19";"CZ0201";"Vlaöim";"Z";"0-19";"2";"4";"2"
"2020-09-19";"CZ0202";"Ho¯ovice";"Z";"20-64";"";"1";""
"2020-09-19";"CZ0207";"Mlad· Boleslav";"Z";"65+";"1";"2";"1"
"2020-09-19";"CZ020C";"RakovnÌk";"M";"65+";"";"1";""
"2020-09-19";"CZ0317";"T·bor";"Z";"20-64";"6";"9";"3"
"2020-09-19";"CZ0323";"PlzeÚ";"M";"0-19";"4";"9";"5"
"2020-09-19";"CZ0325";"Kralovice";"Z";"20-64";"1";"5";"4"
"2020-09-19";"CZ0326";"Rokycany";"Z";"65+";"";"1";""
"2020-09-19";"CZ0412";"Karlovy Vary";"Z";"0-19";"3";"";""
"2020-09-19";"CZ0421";"Rumburk";"Z";"0-19";"1";"";""
"2020-09-19";"CZ0424";"Podbo¯any";"Z";"20-64";"";"1";""
"2020-09-19";"CZ0511";"»esk· LÌpa";"M";"20-64";"3";"7";"4"
"2020-09-19";"CZ0512";"Jablonec nad Nisou";"M";"20-64";"2";"4";"2"
"2020-09-19";"CZ0513";"Liberec";"M";"65+";"2";"4";"2"
"2020-09-19";"CZ0514";"Jilemnice";"M";"20-64";"4";"2";"-2"
"2020-09-19";"CZ0521";"Hradec Kr·lovÈ";"Z";"0-19";"2";"2";"0"
"2020-09-19";"CZ0522";"Ho¯ice";"Z";"0-19";"3";"5";"2"
"2020-09-19";"CZ0523";"Broumov";"M";"20-64";"1";"2";"1"
"2020-09-19";"CZ0523";"NovÈ MÏsto nad MetujÌ";"M";"20-64";"1";"1";"0"
"2020-09-19";"CZ0524";"Kostelec nad OrlicÌ";"M";"65+";"1";"2";"1"
"2020-09-19";"CZ0534";"Lanökroun";"Z";"20-64";"1";"1";"0"
"2020-09-19";"CZ0641";"Blansko";"M";"0-19";"3";"8";"5"
"2020-09-19";"CZ0642";"Brno";"M";"0-19";"9";"10";"1"
"2020-09-19";"CZ0643";"Rosice";"Z";"20-64";"1";"2";"1"
"2020-09-19";"CZ0647";"Moravsk˝ Krumlov";"Z";"20-64";"1";"2";"1"
"2020-09-19";"CZ0715";"äumperk";"Z";"20-64";"1";"2";"1"
"2020-09-19";"CZ0721";"Byst¯ice pod Host˝nem";"Z";"0-19";"1";"2";"1"
"2020-09-19";"CZ0722";"Uhersk˝ Brod";"Z";"65+";"";"2";""
"2020-09-19";"CZ0723";"Roûnov pod RadhoötÏm";"Z";"20-64";"1";"2";"1"
"2020-09-19";"CZ0724";"ZlÌn";"Z";"65+";"";"1";""
"2020-09-19";"CZ0801";"Krnov";"Z";"0-19";"1";"1";"0"
"2020-09-19";"CZ0802";"Fr˝dek-MÌstek";"Z";"0-19";"5";"7";"2"
"2020-09-19";"CZ0804";"Kop¯ivnice";"M";"0-19";"2";"4";"2"
"2020-09-20";"CZ0100";"Praha";"M";"20-64";"116";"299";"183"
"2020-09-20";"CZ0202";"N/A";"Z";"20-64";"2";"2";"0"
"2020-09-20";"CZ0203";"Kladno";"Z";"20-64";"3";"10";"7"
"2020-09-20";"CZ0203";"Slan˝";"Z";"0-19";"";"1";""
"2020-09-20";"CZ0206";"N/A";"M";"20-64";"1";"1";"0"
"2020-09-20";"CZ0206";"Neratovice";"Z";"0-19";"3";"6";"3"
"2020-09-20";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"0-19";"4";"9";"5"
"2020-09-20";"CZ020A";"»ernoöice";"Z";"65+";"";"1";""
"2020-09-20";"CZ0323";"PlzeÚ";"Z";"65+";"1";"3";"2"
"2020-09-20";"CZ0324";"Blovice";"M";"20-64";"1";"2";"1"
"2020-09-20";"CZ0326";"Rokycany";"Z";"20-64";"3";"8";"5"
"2020-09-20";"CZ0423";"LitomÏ¯ice";"Z";"20-64";"1";"2";"1"
"2020-09-20";"CZ0423";"Roudnice nad Labem";"Z";"0-19";"1";"3";"2"
"2020-10-05";"CZ0712";"Olomouc";"Z";"65+";"14";"36";"22"
"2020-10-05";"CZ0712";"äternberk";"M";"65+";"2";"4";"2"
"2020-10-05";"CZ0712";"äternberk";"Z";"20-64";"3";"8";"5"
"2020-10-05";"CZ0713";"Konice";"Z";"65+";"2";"4";"2"
"2020-10-05";"CZ0713";"ProstÏjov";"M";"65+";"3";"6";"3"
"2020-10-05";"CZ0714";"N/A";"Z";"20-64";"1";"2";"1"
"2020-10-05";"CZ0715";"Mohelnice";"M";"65+";"1";"2";"1"
"2020-10-05";"CZ0715";"Mohelnice";"Z";"20-64";"4";"8";"4"
"2020-10-05";"CZ0724";"ValaöskÈ Klobouky";"M";"0-19";"1";"2";"1"
"2020-10-05";"CZ0801";"Brunt·l";"Z";"65+";"2";"4";"2"
"2020-10-05";"CZ0801";"Krnov";"M";"20-64";"1";"7";"6"
"2020-10-05";"CZ0802";"Jablunkov";"M";"65+";"1";"4";"3"
"2020-10-05";"CZ0802";"N/A";"M";"20-64";"2";"3";"1"
"2020-10-05";"CZ0802";"T¯inec";"M";"0-19";"2";"4";"2"
"2020-10-05";"CZ0802";"T¯inec";"M";"65+";"3";"8";"5"
"2020-10-05";"CZ0803";"»esk˝ TÏöÌn";"M";"20-64";"3";"8";"5"
"2020-10-05";"CZ0803";"Karvin·";"M";"65+";"";"4";""
"2020-10-05";"CZ0803";"Karvin·";"Z";"20-64";"2";"4";"2"
"2020-10-05";"CZ0804";"Frenöt·t pod RadhoötÏm";"Z";"65+";"1";"2";"1"
"2020-10-05";"CZ0804";"Kop¯ivnice";"Z";"20-64";"2";"4";"2"
"2020-10-05";"CZ0805";"Krava¯e";"M";"65+";"1";"2";"1"
"2020-10-05";"CZ0805";"Krava¯e";"Z";"20-64";"3";"6";"3"
"2020-10-05";"CZ0806";"N/A";"Z";"20-64";"4";"8";"4"
"2020-10-06";"CZ0202";"N/A";"M";"0-19";"1";"2";"1"
"2020-10-06";"CZ0206";"MÏlnÌk";"Z";"20-64";"6";"29";"23"
"2020-10-06";"CZ0206";"Neratovice";"M";"20-64";"1";"2";"1"
"2020-10-06";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"0-19";"1";"4";"3"
"2020-10-06";"CZ020A";"»ernoöice";"M";"20-64";"26";"66";"40"
"2020-10-06";"CZ020B";"Dob¯Ìö";"Z";"20-64";"8";"19";"11"
"2020-10-06";"CZ020B";"P¯Ìbram";"M";"0-19";"2";"10";"8"
"2020-10-06";"CZ020B";"SedlËany";"M";"65+";"1";"4";"3"
"2020-10-06";"CZ020C";"RakovnÌk";"Z";"20-64";"15";"30";"15"
"2020-10-06";"CZ0311";"»eskÈ BudÏjovice";"Z";"20-64";"40";"75";"35"
"2020-10-06";"CZ0316";"Strakonice";"M";"0-19";"1";"3";"2"
"2020-10-06";"CZ0316";"Strakonice";"M";"65+";"";"2";""
"2020-10-06";"CZ0321";"Domaûlice";"M";"65+";"3";"8";"5"
"2020-10-06";"CZ0322";"HoraûÔovice";"M";"20-64";"";"2";""
"2020-10-06";"CZ0324";"Blovice";"Z";"65+";"1";"2";"1"
"2020-10-06";"CZ0326";"Rokycany";"Z";"20-64";"14";"36";"22"
"2020-10-06";"CZ0413";"Sokolov";"M";"20-64";"9";"25";"16"
"2020-10-06";"CZ0422";"KadaÚ";"Z";"0-19";"1";"2";"1"
"2020-10-06";"CZ0423";"LitomÏ¯ice";"M";"65+";"1";"4";"3"
"2020-10-06";"CZ0423";"LitomÏ¯ice";"Z";"20-64";"5";"17";"12"
"2020-10-06";"CZ0427";"N/A";"M";"20-64";"";"1";""
"2020-10-06";"CZ0512";"N/A";"Z";"20-64";"1";"1";"0"
"2020-10-06";"CZ0513";"Fr˝dlant";"Z";"20-64";"3";"7";"4"
"2020-10-06";"CZ0524";"Kostelec nad OrlicÌ";"Z";"65+";"1";"2";"1"
"2020-10-06";"CZ0524";"Rychnov nad KnÏûnou";"M";"65+";"1";"2";"1"
"2020-10-06";"CZ0525";"VrchlabÌ";"M";"20-64";"";"8";""
"2020-10-06";"CZ0531";"Chrudim";"M";"20-64";"3";"23";"20"
"2020-10-06";"CZ0531";"Chrudim";"Z";"0-19";"2";"5";"3"
"2020-10-06";"CZ0532";"Holice";"M";"65+";"";"4";""
"2020-10-06";"CZ0532";"Holice";"Z";"20-64";"";"2";""
"2020-10-06";"CZ0533";"Moravsk· T¯ebov·";"M";"20-64";"";"2";""
"2020-10-06";"CZ0634";"T¯ebÌË";"Z";"0-19";"1";"2";"1"
"2020-10-06";"CZ0635";"N/A";"M";"20-64";"2";"3";"1"
"2020-10-06";"CZ0635";"éÔ·r nad S·zavou";"Z";"65+";"1";"2";"1"
"2020-10-06";"CZ0641";"Blansko";"Z";"65+";"2";"8";"6"
"2020-10-06";"CZ0643";"IvanËice";"Z";"65+";"1";"5";"4"
"2020-10-06";"CZ0643";"Ku¯im";"M";"65+";"1";"2";"1"
"2020-10-06";"CZ0643";"Tiönov";"M";"65+";"";"2";""
"2020-10-06";"CZ0643";"éidlochovice";"M";"20-64";"6";"13";"7"
"2020-10-06";"CZ0644";"N/A";"M";"20-64";"1";"1";"0"
"2020-10-06";"CZ0646";"Slavkov u Brna";"M";"0-19";"1";"2";"1"
"2020-10-06";"CZ0712";"Litovel";"M";"20-64";"6";"12";"6"
"2020-10-06";"CZ0715";"Z·b¯eh";"Z";"65+";"2";"4";"2"
"2020-10-06";"CZ0722";"Uhersk˝ Brod";"M";"0-19";"2";"4";"2"
"2020-10-06";"CZ0722";"Uhersk˝ Brod";"M";"65+";"1";"4";"3"
"2020-10-06";"CZ0722";"Uhersk˝ Brod";"Z";"20-64";"3";"16";"13"
"2020-10-06";"CZ0723";"ValaöskÈ Mezi¯ÌËÌ";"M";"0-19";"2";"4";"2"
"2020-10-06";"CZ0723";"ValaöskÈ Mezi¯ÌËÌ";"Z";"65+";"2";"4";"2"
"2020-10-06";"CZ0724";"ZlÌn";"M";"65+";"3";"10";"7"
"2020-10-06";"CZ0724";"ZlÌn";"Z";"20-64";"16";"55";"39"
"2020-09-26";"CZ0805";"Krava¯e";"M";"20-64";"2";"4";"2"
"2020-09-27";"CZ0100";"Praha";"M";"20-64";"85";"204";"119"
"2020-09-27";"CZ0201";"Vlaöim";"Z";"20-64";"6";"13";"7"
"2020-09-27";"CZ0202";"Ho¯ovice";"Z";"20-64";"1";"2";"1"
"2020-09-27";"CZ0206";"Neratovice";"Z";"0-19";"1";"2";"1"
"2020-09-27";"CZ0208";"PodÏbrady";"M";"0-19";"1";"4";"3"
"2020-09-27";"CZ0209";"ÿÌËany";"Z";"65+";"1";"2";"1"
"2020-09-27";"CZ020B";"P¯Ìbram";"Z";"20-64";"3";"6";"3"
"2020-09-27";"CZ020B";"SedlËany";"M";"20-64";"1";"3";"2"
"2020-09-27";"CZ0317";"T·bor";"Z";"0-19";"1";"2";"1"
"2020-09-27";"CZ0321";"Horöovsk˝ T˝n";"M";"20-64";"2";"4";"2"
"2020-09-27";"CZ0323";"PlzeÚ";"M";"20-64";"3";"17";"14"
"2020-09-27";"CZ0325";"Kralovice";"Z";"0-19";"1";"2";"1"
"2020-09-27";"CZ0325";"N˝¯any";"M";"0-19";"1";"2";"1"
"2020-09-27";"CZ0412";"Ostrov";"M";"65+";"1";"2";"1"
"2020-09-27";"CZ0412";"Ostrov";"Z";"20-64";"";"1";""
"2020-09-27";"CZ0423";"Lovosice";"M";"0-19";"1";"2";"1"
"2020-09-27";"CZ0426";"BÌlina";"M";"20-64";"";"1";""
"2020-09-27";"CZ0512";"éelezn˝ Brod";"M";"20-64";"";"1";""
"2020-09-27";"CZ0513";"Fr˝dlant";"M";"20-64";"";"2";""
"2020-09-27";"CZ0513";"Liberec";"M";"65+";"1";"2";"1"
"2020-09-27";"CZ0514";"Jilemnice";"M";"0-19";"1";"2";"1"
"2020-09-27";"CZ0521";"Hradec Kr·lovÈ";"Z";"0-19";"1";"2";"1"
"2020-09-27";"CZ0523";"JaromÏ¯";"M";"20-64";"1";"6";"5"
"2020-09-27";"CZ0523";"N·chod";"Z";"65+";"2";"7";"5"
"2020-09-27";"CZ0525";"Trutnov";"Z";"20-64";"";"1";""
"2020-09-27";"CZ0533";"PoliËka";"M";"20-64";"1";"2";"1"
"2020-09-27";"CZ0635";"N/A";"Z";"65+";"1";"1";"0"
"2020-09-27";"CZ0642";"Brno";"M";"0-19";"3";"6";"3"
"2020-09-27";"CZ0645";"HodonÌn";"Z";"65+";"";"1";""
"2020-09-27";"CZ0645";"Kyjov";"Z";"65+";"1";"2";"1"
"2020-09-27";"CZ0645";"VeselÌ nad Moravou";"Z";"0-19";"3";"6";"3"
"2020-09-27";"CZ0646";"Slavkov u Brna";"Z";"20-64";"2";"4";"2"
"2020-09-27";"CZ0711";"JesenÌk";"Z";"65+";"";"1";""
"2020-09-27";"CZ0712";"Olomouc";"M";"0-19";"";"2";""
"2020-09-27";"CZ0713";"ProstÏjov";"Z";"20-64";"";"1";""
"2020-09-27";"CZ0722";"UherskÈ HradiötÏ";"M";"0-19";"8";"10";"2"
"2020-09-27";"CZ0802";"Fr˝dek-MÌstek";"M";"65+";"";"1";""
"2020-09-27";"CZ0802";"Fr˝dek-MÌstek";"Z";"20-64";"3";"8";"5"
"2020-09-27";"CZ0804";"Kop¯ivnice";"M";"20-64";"1";"3";"2"
"2020-09-27";"CZ0804";"N/A";"Z";"65+";"1";"1";"0"
"2020-09-28";"CZ0100";"Praha";"M";"20-64";"79";"240";"161"
"2020-09-28";"CZ0201";"Vlaöim";"Z";"20-64";"4";"10";"6"
"2020-09-28";"CZ0203";"Kladno";"Z";"0-19";"3";"8";"5"
"2020-09-28";"CZ0203";"Slan˝";"Z";"20-64";"2";"2";"0"
"2020-09-28";"CZ0207";"Mlad· Boleslav";"M";"20-64";"4";"10";"6"
"2020-09-28";"CZ0208";"PodÏbrady";"M";"0-19";"1";"";""
"2020-09-28";"CZ0311";"»eskÈ BudÏjovice";"M";"20-64";"5";"11";"6"
"2020-09-28";"CZ0312";"»esk˝ Krumlov";"Z";"20-64";"1";"2";"1"
"2020-09-28";"CZ0317";"T·bor";"Z";"0-19";"1";"2";"1"
"2020-09-28";"CZ0321";"Horöovsk˝ T˝n";"M";"20-64";"1";"2";"1"
"2020-09-28";"CZ0412";"Ostrov";"Z";"20-64";"";"2";""
"2020-09-28";"CZ0413";"Kraslice";"Z";"20-64";"1";"";""
"2020-09-28";"CZ0421";"DÏËÌn";"Z";"20-64";"";"2";""
"2020-09-28";"CZ0422";"Chomutov";"Z";"20-64";"2";"4";"2"
"2020-09-28";"CZ0423";"Roudnice nad Labem";"Z";"20-64";"1";"2";"1"
"2020-09-28";"CZ0512";"Jablonec nad Nisou";"M";"0-19";"";"1";""
"2020-09-28";"CZ0513";"Liberec";"M";"65+";"2";"4";"2"
"2020-09-28";"CZ0521";"Nov˝ Bydûov";"M";"20-64";"1";"2";"1"
"2020-09-28";"CZ0523";"JaromÏ¯";"M";"20-64";"1";"";""
"2020-09-28";"CZ0525";"Trutnov";"Z";"20-64";"";"2";""
"2020-09-28";"CZ0532";"P¯elouË";"M";"20-64";"2";"3";"1"
"2020-09-28";"CZ0534";"Kr·lÌky";"M";"20-64";"1";"2";"1"
"2020-09-28";"CZ0631";"ChotÏbo¯";"Z";"20-64";"1";"2";"1"
"2020-09-28";"CZ0635";"Byst¯ice nad Pernötejnem";"M";"65+";"1";"2";"1"
"2020-09-28";"CZ0635";"NovÈ MÏsto na MoravÏ";"Z";"0-19";"1";"2";"1"
"2020-09-28";"CZ0641";"Blansko";"M";"0-19";"1";"2";"1"
"2020-09-28";"CZ0644";"B¯eclav";"Z";"20-64";"1";"2";"1"
"2020-09-28";"CZ0711";"JesenÌk";"Z";"65+";"1";"2";"1"
"2020-09-28";"CZ0712";"Olomouc";"M";"0-19";"1";"1";"0"
"2020-09-28";"CZ0713";"Konice";"M";"65+";"";"1";""
"2020-09-28";"CZ0713";"ProstÏjov";"Z";"20-64";"1";"6";"5"
"2020-09-28";"CZ0715";"Mohelnice";"M";"20-64";"1";"3";"2"
"2020-09-28";"CZ0715";"äumperk";"Z";"20-64";"2";"4";"2"
"2020-09-28";"CZ0721";"Holeöov";"Z";"20-64";"4";"8";"4"
"2020-09-25";"CZ0208";"PodÏbrady";"M";"0-19";"1";"";""
"2020-09-25";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"65+";"4";"10";"6"
"2020-09-25";"CZ0209";"ÿÌËany";"M";"20-64";"3";"12";"9"
"2020-09-25";"CZ020B";"P¯Ìbram";"Z";"0-19";"5";"9";"4"
"2020-09-25";"CZ0311";"TrhovÈ Sviny";"M";"0-19";"1";"2";"1"
"2020-09-25";"CZ0312";"»esk˝ Krumlov";"M";"65+";"1";"2";"1"
"2020-09-25";"CZ0316";"Strakonice";"M";"0-19";"";"4";""
"2020-09-25";"CZ0321";"Domaûlice";"Z";"65+";"";"1";""
"2020-09-25";"CZ0323";"PlzeÚ";"M";"0-19";"7";"17";"10"
"2020-09-25";"CZ0324";"N/A";"Z";"20-64";"1";"1";"0"
"2020-09-25";"CZ0325";"Kralovice";"Z";"65+";"1";"2";"1"
"2020-09-25";"CZ0412";"Karlovy Vary";"Z";"0-19";"1";"1";"0"
"2020-09-25";"CZ0422";"KadaÚ";"M";"20-64";"3";"6";"3"
"2020-09-25";"CZ0425";"Most";"M";"65+";"3";"5";"2"
"2020-09-25";"CZ0514";"Turnov";"Z";"20-64";"3";"7";"4"
"2020-09-25";"CZ0523";"N·chod";"M";"20-64";"5";"20";"15"
"2020-09-25";"CZ0531";"Hlinsko";"M";"20-64";"";"2";""
"2020-09-25";"CZ0532";"P¯elouË";"Z";"20-64";"2";"4";"2"
"2020-09-25";"CZ0533";"PoliËka";"M";"20-64";"5";"13";"8"
"2020-09-25";"CZ0534";"VysokÈ M˝to";"Z";"20-64";"3";"10";"7"
"2020-09-25";"CZ0534";"éamberk";"Z";"20-64";"";"1";""
"2020-09-25";"CZ0633";"Pelh¯imov";"M";"20-64";"8";"11";"3"
"2020-09-25";"CZ0634";"MoravskÈ BudÏjovice";"Z";"0-19";"1";"2";"1"
"2020-09-25";"CZ0641";"Blansko";"M";"20-64";"8";"11";"3"
"2020-09-25";"CZ0642";"Brno";"M";"0-19";"5";"7";"2"
"2020-09-25";"CZ0643";"Poho¯elice";"M";"20-64";"1";"2";"1"
"2020-09-25";"CZ0643";"éidlochovice";"M";"65+";"1";"2";"1"
"2020-09-25";"CZ0647";"Znojmo";"M";"20-64";"6";"14";"8"
"2020-09-25";"CZ0711";"JesenÌk";"M";"20-64";"2";"7";"5"
"2020-09-25";"CZ0713";"Konice";"Z";"20-64";"1";"4";"3"
"2020-09-25";"CZ0715";"Mohelnice";"M";"20-64";"2";"7";"5"
"2020-09-25";"CZ0715";"Z·b¯eh";"Z";"0-19";"1";"";""
"2020-09-25";"CZ0721";"Byst¯ice pod Host˝nem";"Z";"0-19";"1";"3";"2"
"2020-09-25";"CZ0721";"KromÏ¯Ìû";"M";"65+";"2";"6";"4"
"2020-09-25";"CZ0722";"UherskÈ HradiötÏ";"M";"0-19";"3";"17";"14"
"2020-09-25";"CZ0724";"N/A";"Z";"20-64";"1";"1";"0"
"2020-09-25";"CZ0801";"Krnov";"Z";"20-64";"1";"4";"3"
"2020-09-25";"CZ0802";"Fr˝dek-MÌstek";"M";"65+";"2";"4";"2"
"2020-09-25";"CZ0802";"Fr˝dek-MÌstek";"Z";"0-19";"1";"4";"3"
"2020-09-25";"CZ0802";"Fr˝dek-MÌstek";"Z";"20-64";"5";"12";"7"
"2020-09-25";"CZ0803";"HavÌ¯ov";"M";"0-19";"1";"2";"1"
"2020-09-25";"CZ0804";"Kop¯ivnice";"M";"20-64";"2";"5";"3"
"2020-09-25";"CZ0804";"N/A";"M";"20-64";"1";"2";"1"
"2020-09-26";"CZ0100";"Praha";"M";"20-64";"168";"325";"157"
"2020-09-26";"CZ0201";"Vlaöim";"Z";"0-19";"1";"";""
"2020-09-26";"CZ0202";"Ho¯ovice";"Z";"0-19";"1";"2";"1"
"2020-09-26";"CZ0202";"N/A";"M";"65+";"1";"1";"0"
"2020-09-26";"CZ0203";"Kladno";"M";"65+";"2";"6";"4"
"2020-09-26";"CZ0207";"Mnichovo HradiötÏ";"Z";"20-64";"1";"2";"1"
"2020-09-26";"CZ020A";"»ernoöice";"Z";"65+";"1";"2";"1"
"2020-09-26";"CZ0312";"»esk˝ Krumlov";"Z";"20-64";"2";"2";"0"
"2020-09-26";"CZ0315";"Vimperk";"Z";"20-64";"1";"2";"1"
"2020-09-26";"CZ0317";"T·bor";"Z";"0-19";"1";"2";"1"
"2020-09-26";"CZ0323";"PlzeÚ";"M";"0-19";"5";"11";"6"
"2020-09-26";"CZ0324";"Blovice";"M";"20-64";"";"1";""
"2020-09-26";"CZ0325";"N˝¯any";"Z";"20-64";"4";"11";"7"
"2020-09-26";"CZ0327";"Tachov";"M";"20-64";"1";"3";"2"
"2020-09-26";"CZ0424";"Podbo¯any";"Z";"20-64";"1";"4";"3"
"2020-09-26";"CZ0427";"⁄stÌ nad Labem";"Z";"65+";"1";"2";"1"
"2020-09-26";"CZ0512";"Jablonec nad Nisou";"M";"0-19";"3";"7";"4"
"2020-09-26";"CZ0521";"Hradec Kr·lovÈ";"Z";"0-19";"1";"";""
"2020-09-26";"CZ0523";"JaromÏ¯";"M";"20-64";"1";"2";"1"
"2020-09-26";"CZ0634";"T¯ebÌË";"M";"65+";"2";"4";"2"
"2020-09-26";"CZ0635";"VelkÈ Mezi¯ÌËÌ";"Z";"20-64";"2";"4";"2"
"2020-09-26";"CZ0645";"Kyjov";"M";"20-64";"3";"7";"4"
"2020-09-26";"CZ0646";"Slavkov u Brna";"M";"65+";"1";"";""
"2020-09-26";"CZ0711";"JesenÌk";"Z";"65+";"1";"2";"1"
"2020-09-26";"CZ0712";"UniËov";"Z";"20-64";"6";"13";"7"
"2020-09-26";"CZ0713";"ProstÏjov";"Z";"20-64";"5";"10";"5"
"2020-09-26";"CZ0715";"Mohelnice";"M";"0-19";"1";"";""
"2020-09-26";"CZ0715";"äumperk";"Z";"20-64";"3";"";""
"2020-09-26";"CZ0724";"ValaöskÈ Klobouky";"M";"65+";"1";"2";"1"
"2020-09-26";"CZ0801";"R˝ma¯ov";"M";"20-64";"1";"2";"1"
"2020-09-26";"CZ0802";"Fr˝dek-MÌstek";"Z";"0-19";"5";"8";"3"
"2020-09-22";"CZ0412";"Karlovy Vary";"M";"20-64";"3";"8";"5"
"2020-09-22";"CZ0412";"Ostrov";"M";"20-64";"3";"4";"1"
"2020-09-22";"CZ0421";"DÏËÌn";"Z";"0-19";"2";"7";"5"
"2020-09-22";"CZ0422";"Chomutov";"M";"20-64";"1";"4";"3"
"2020-09-22";"CZ0423";"LitomÏ¯ice";"Z";"0-19";"1";"2";"1"
"2020-09-22";"CZ0423";"Lovosice";"Z";"65+";"1";"2";"1"
"2020-09-22";"CZ0425";"Most";"Z";"20-64";"1";"3";"2"
"2020-09-22";"CZ0427";"⁄stÌ nad Labem";"Z";"0-19";"4";"8";"4"
"2020-09-22";"CZ0512";"Jablonec nad Nisou";"Z";"65+";"";"1";""
"2020-09-22";"CZ0514";"Semily";"M";"20-64";"2";"4";"2"
"2020-09-22";"CZ0523";"Broumov";"Z";"65+";"1";"4";"3"
"2020-09-22";"CZ0531";"Chrudim";"M";"0-19";"2";"4";"2"
"2020-09-22";"CZ0532";"Pardubice";"M";"65+";"1";"2";"1"
"2020-09-22";"CZ0532";"Pardubice";"Z";"20-64";"10";"29";"19"
"2020-09-22";"CZ0532";"P¯elouË";"M";"0-19";"1";"2";"1"
"2020-09-22";"CZ0533";"Moravsk· T¯ebov·";"Z";"65+";"1";"2";"1"
"2020-09-22";"CZ0533";"Svitavy";"M";"20-64";"4";"9";"5"
"2020-09-22";"CZ0534";"»esk· T¯ebov·";"Z";"0-19";"3";"6";"3"
"2020-09-22";"CZ0631";"HavlÌËk˘v Brod";"Z";"20-64";"8";"18";"10"
"2020-09-22";"CZ0635";"Byst¯ice nad Pernötejnem";"Z";"0-19";"1";"2";"1"
"2020-09-22";"CZ0635";"éÔ·r nad S·zavou";"Z";"0-19";"2";"4";"2"
"2020-09-22";"CZ0643";"Ku¯im";"M";"0-19";"";"1";""
"2020-09-22";"CZ0643";"Rosice";"Z";"20-64";"2";"3";"1"
"2020-09-22";"CZ0643";"éidlochovice";"M";"0-19";"";"2";""
"2020-09-22";"CZ0646";"Vyökov";"M";"20-64";"2";"4";"2"
"2020-09-22";"CZ0647";"Znojmo";"M";"65+";"2";"2";"0"
"2020-09-22";"CZ0712";"Litovel";"M";"0-19";"1";"2";"1"
"2020-09-22";"CZ0712";"Olomouc";"Z";"65+";"2";"2";"0"
"2020-09-22";"CZ0713";"ProstÏjov";"M";"20-64";"3";"10";"7"
"2020-09-22";"CZ0715";"äumperk";"M";"0-19";"1";"2";"1"
"2020-09-22";"CZ0722";"UherskÈ HradiötÏ";"Z";"65+";"2";"4";"2"
"2020-09-22";"CZ0724";"ZlÌn";"Z";"0-19";"1";"";""
"2020-09-22";"CZ0802";"Fr˝dek-MÌstek";"M";"20-64";"2";"4";"2"
"2020-09-22";"CZ0802";"Fr˝dlant nad OstravicÌ";"M";"0-19";"1";"2";"1"
"2020-09-22";"CZ0802";"T¯inec";"M";"65+";"";"2";""
"2020-09-22";"CZ0804";"Frenöt·t pod RadhoötÏm";"Z";"20-64";"1";"2";"1"
"2020-09-22";"CZ0806";"N/A";"Z";"20-64";"6";"7";"1"
"2020-09-22";"CZ099Y";"N/A";"Z";"20-64";"3";"8";"5"
"2020-09-23";"CZ0202";"Ho¯ovice";"M";"20-64";"3";"7";"4"
"2020-09-23";"CZ0205";"»·slav";"Z";"20-64";"1";"2";"1"
"2020-09-23";"CZ0206";"MÏlnÌk";"Z";"20-64";"1";"3";"2"
"2020-09-23";"CZ0206";"Neratovice";"M";"20-64";"1";"6";"5"
"2020-09-23";"CZ0208";"Nymburk";"Z";"20-64";"2";"7";"5"
"2020-09-23";"CZ0209";"N/A";"Z";"0-19";"5";"4";"-1"
"2020-09-23";"CZ0209";"ÿÌËany";"M";"65+";"";"1";""
"2020-09-23";"CZ020A";"N/A";"M";"65+";"1";"1";"0"
"2020-09-23";"CZ020B";"Dob¯Ìö";"Z";"20-64";"3";"8";"5"
"2020-09-23";"CZ020C";"RakovnÌk";"Z";"20-64";"3";"4";"1"
"2020-09-23";"CZ0317";"SobÏslav";"Z";"0-19";"2";"";""
"2020-09-23";"CZ0323";"N/A";"Z";"20-64";"2";"3";"1"
"2020-09-23";"CZ0411";"Aö";"M";"65+";"1";"2";"1"
"2020-09-23";"CZ0411";"Cheb";"M";"0-19";"1";"2";"1"
"2020-09-23";"CZ0421";"Rumburk";"M";"0-19";"1";"2";"1"
"2020-09-23";"CZ0422";"KadaÚ";"Z";"65+";"1";"2";"1"
"2020-09-23";"CZ0423";"LitomÏ¯ice";"Z";"20-64";"5";"16";"11"
