datum;okres;orp;pohlavi;vek_kat;pocet_pozitivni;pocet_vyleceni;pocet_zemreli;pocet_umrti_hospitalizace;pocet_umrti_komplikovany
2020-11-02;CZ0802;8021;Z;65+;8;6;;;
2020-11-02;CZ0803;8018;Z;20-64;11;10;;;
2020-11-02;CZ0804;8001;Z;65+;;4;;;
2020-11-02;CZ0804;8012;Z;20-64;24;33;;;
2020-11-02;CZ0804;8016;M;0-19;;2;;;
2020-11-02;CZ0805;8013;M;65+;3;3;;;
2020-11-09;CZ0514;5109;M;20-64;3;;;;
2020-11-09;CZ0521;5212;M;0-19;1;;;;
2020-11-09;CZ0522;5204;Z;20-64;9;;;;
2020-11-09;CZ0522;5207;Z;20-64;24;;;;
2020-11-09;CZ0523;5211;Z;65+;1;;;;
2020-11-09;CZ0525;5214;Z;0-19;5;;;;
2020-11-09;CZ0532;5303;Z;20-64;6;;;;
2020-11-09;CZ0532;5311;M;0-19;4;;;;
2020-11-09;CZ0533;5312;Z;20-64;9;;;;
2020-11-09;CZ0534;5313;M;0-19;1;;;;
2020-11-09;CZ0534;5315;M;65+;2;;;;
2020-11-09;CZ0631;9999;M;65+;3;;;;
2020-11-09;CZ0633;6310;M;0-19;5;;;;
2020-11-09;CZ0634;6313;M;0-19;2;;;;
2020-11-09;CZ0635;6301;M;0-19;1;;;;
2020-11-09;CZ0635;6314;M;20-64;10;;;;
2020-11-09;CZ0635;6315;M;65+;3;;;;
2020-11-09;CZ0642;6403;M;0-19;4;;;;
2020-11-09;CZ0643;6409;M;65+;1;;;;
2020-11-09;CZ0643;6414;M;20-64;8;;;;
2020-11-09;CZ0643;6417;M;20-64;4;;;;
2020-11-09;CZ0645;6406;M;65+;7;;;;
2020-11-09;CZ0645;9999;Z;20-64;1;;;;
2020-11-09;CZ0646;6419;M;65+;5;;;;
2020-11-09;CZ0647;6420;Z;0-19;1;;;;
2020-11-09;CZ0712;7112;Z;20-64;6;;;;
2020-11-09;CZ0713;7108;Z;65+;7;;;;
2020-11-09;CZ0713;9999;Z;20-64;1;;;;
2020-11-09;CZ0715;7106;M;65+;1;;;;
2020-11-09;CZ0715;7111;M;20-64;15;;;;
2020-11-09;CZ0721;7203;Z;20-64;20;;;;
2020-11-09;CZ0723;7206;Z;0-19;5;;;;
2020-11-09;CZ0723;7212;Z;0-19;10;;;;
2020-11-09;CZ0724;7205;Z;20-64;9;;;;
2020-11-09;CZ0724;7211;Z;20-64;5;;;;
2020-11-09;CZ0801;9999;Z;0-19;1;;;;
2020-11-09;CZ0803;8018;Z;0-19;2;;;;
2020-11-09;CZ0804;8016;Z;20-64;8;;;;
2020-11-09;CZ0805;8009;M;0-19;3;;;;
2020-11-09;CZ0805;8022;M;20-64;3;;;;
2020-11-09;CZ0806;8019;M;0-19;9;;;;
2020-10-30;CZ0645;6410;Z;20-64;47;50;;;
2020-10-30;CZ0646;6415;Z;65+;2;;;;
2020-10-30;CZ0647;6420;M;65+;17;3;;;
2020-10-30;CZ0714;7101;Z;65+;14;;;;
2020-10-30;CZ0714;7104;Z;65+;3;3;;;
2020-10-30;CZ0714;7109;Z;20-64;54;82;;;
2020-10-30;CZ0715;7111;M;0-19;5;3;;;
2020-10-30;CZ0715;7113;M;65+;7;2;;;
2020-10-30;CZ0721;7202;Z;65+;4;1;;;
2020-10-30;CZ0723;7210;M;20-64;29;44;;;
2020-10-30;CZ0724;7205;Z;0-19;1;;;;
2020-10-30;CZ0724;7211;Z;0-19;4;2;;;
2020-10-30;CZ0802;8007;Z;0-19;5;1;;;
2020-10-30;CZ0803;8002;Z;0-19;;2;;;
2020-10-30;CZ0803;8004;Z;65+;2;1;;;
2020-10-30;CZ0806;8019;M;20-64;94;93;;;
2020-10-30;CZ0806;9999;M;20-64;;2;;;
2020-10-31;CZ0202;2002;Z;0-19;5;4;;;
2020-10-31;CZ0203;2009;Z;65+;13;11;;;
2020-10-31;CZ0204;2010;M;65+;8;3;;;
2020-10-31;CZ0208;2019;Z;20-64;3;19;;;
2020-10-31;CZ0209;2003;Z;0-19;7;11;;;
2020-10-31;CZ0209;2022;M;65+;7;8;;;
2020-10-31;CZ020B;2023;M;65+;1;;;;
2020-10-31;CZ0311;3102;M;20-64;56;92;;;
2020-10-31;CZ0312;3103;Z;65+;8;2;;;
2020-10-31;CZ0312;3106;Z;65+;3;1;;;
2020-10-31;CZ0313;3104;M;0-19;2;;;;
2020-10-31;CZ0315;3109;M;0-19;6;1;;;
2020-10-31;CZ0316;3101;Z;0-19;2;1;;;
2020-10-31;CZ0322;3214;M;20-64;13;8;;;
2020-10-31;CZ0323;3209;Z;20-64;30;126;;;
2020-10-31;CZ0324;3212;M;0-19;1;;;;
2020-10-31;CZ0324;3212;Z;65+;2;1;;;
2020-10-31;CZ0325;3206;Z;65+;2;8;;;
2020-10-31;CZ0326;3211;M;20-64;27;27;;;
2020-10-31;CZ0411;4101;M;20-64;1;4;;;
2020-10-31;CZ0413;4104;M;20-64;7;3;;;
2020-10-31;CZ0413;4107;M;20-64;46;34;;;
2020-10-31;CZ0422;4203;Z;65+;15;2;;;
2020-10-31;CZ0423;4211;M;65+;6;1;;;
2020-10-31;CZ0424;4216;M;20-64;8;5;;;
2020-10-31;CZ0426;4201;M;20-64;4;3;;;
2020-10-31;CZ0511;5106;M;0-19;1;2;;;
2020-10-31;CZ0512;5103;M;0-19;7;2;;;
2020-10-31;CZ0521;5212;M;0-19;2;1;;;
2020-10-31;CZ0523;5201;M;20-64;7;5;;;
2020-10-31;CZ0524;5202;Z;65+;2;;;;
2020-10-31;CZ0524;5208;M;0-19;1;3;;;
2020-10-31;CZ0524;5208;Z;65+;1;1;;;
2020-10-31;CZ0524;5213;Z;20-64;21;22;;;
2020-10-31;CZ0525;5214;Z;0-19;5;4;;;
2020-10-31;CZ0525;5215;M;20-64;10;11;;;
2020-10-31;CZ0531;5302;Z;65+;;2;;;
2020-10-31;CZ0531;5304;Z;20-64;57;64;;;
2020-10-31;CZ0532;5311;M;0-19;2;2;;;
2020-10-31;CZ0534;5306;Z;20-64;6;11;;;
2020-10-31;CZ0534;5313;M;0-19;2;4;;;
2020-10-31;CZ0631;6302;M;0-19;1;4;;;
2020-10-31;CZ0634;6313;Z;20-64;27;28;;;
2020-10-31;CZ0635;6308;Z;65+;1;2;;;
2020-10-31;CZ0635;6314;Z;65+;;4;;;
2020-10-31;CZ0643;6408;Z;65+;2;1;;;
2020-10-31;CZ0643;6413;Z;20-64;2;4;;;
2020-10-31;CZ0643;6414;Z;65+;4;2;;;
2020-10-31;CZ0643;6416;Z;0-19;2;3;;;
2020-10-31;CZ0643;6416;Z;20-64;10;40;;;
2020-10-31;CZ0644;6411;Z;65+;;2;;;
2020-10-31;CZ0645;6410;Z;0-19;2;4;;;
2020-10-31;CZ0645;6410;Z;20-64;24;24;;;
2020-10-31;CZ0646;6415;Z;65+;;1;;;
2020-10-31;CZ0711;7102;M;20-64;20;27;;;
2020-04-08;CZ0804;8001;Z;0-19;1;;;;
2020-04-08;CZ0804;8001;Z;20-64;;1;;;
2020-04-09;CZ0100;0;M;20-64;9;27;;;
2020-04-09;CZ0204;2006;Z;65+;1;1;;;
2020-04-09;CZ0321;3202;M;20-64;3;;;;
2020-04-09;CZ0322;3205;M;20-64;1;1;;;
2020-04-09;CZ0423;4205;M;65+;3;;;;
2020-04-09;CZ0513;5105;Z;20-64;;1;;;
2020-04-09;CZ0523;5206;Z;65+;1;1;;;
2020-04-09;CZ0712;7105;M;20-64;;2;;;
2020-04-09;CZ0714;7101;M;20-64;1;1;;;
2020-04-09;CZ0715;7111;Z;20-64;1;;;;
2020-04-09;CZ0722;7207;M;0-19;;1;;;
2020-04-09;CZ0724;7213;M;20-64;3;;;;
2020-04-09;CZ0802;8006;M;20-64;2;1;;;
2020-04-09;CZ0803;8004;M;20-64;;1;;;
2020-04-10;CZ0201;2025;Z;20-64;1;;;;
2020-04-10;CZ0203;2009;M;0-19;1;;;;
2020-04-10;CZ0203;2009;M;20-64;;1;;;
2020-04-10;CZ0204;2006;Z;65+;1;;;;
2020-04-10;CZ0321;3202;Z;65+;1;;;;
2020-04-10;CZ0321;3204;Z;20-64;;1;;;
2020-04-10;CZ0323;3209;Z;0-19;1;;;;
2020-04-10;CZ0427;4214;M;20-64;;4;;;
2020-04-10;CZ0531;5302;M;20-64;1;;;;
2020-04-10;CZ0712;7105;Z;65+;;1;;;
2020-04-10;CZ0712;7107;Z;20-64;1;1;;;
2020-04-10;CZ0712;7110;Z;20-64;1;1;;;
2020-04-11;CZ020A;2005;M;20-64;1;1;;;
2020-04-11;CZ0422;4203;M;0-19;1;;;;
2020-04-11;CZ0425;4209;M;20-64;1;;;;
2020-04-11;CZ0512;5110;M;20-64;1;;;;
2020-04-11;CZ0632;6305;Z;20-64;;1;;;
2020-04-11;CZ0802;8021;Z;20-64;1;;;;
2020-04-11;CZ0804;8016;Z;20-64;1;;;;
2020-04-11;CZ0805;8013;M;20-64;;1;;;
2020-04-12;CZ0313;3114;M;20-64;;1;;;
2020-04-12;CZ0425;4206;M;20-64;;1;;;
2020-04-12;CZ0642;6403;M;20-64;1;;;;
2020-04-12;CZ0722;7208;M;65+;;2;;;
2020-04-12;CZ0805;8017;M;65+;1;;;;
2020-04-13;CZ0201;2001;M;65+;;1;;;
2020-04-13;CZ0206;2017;M;65+;;1;;;
2020-04-13;CZ0311;3102;M;20-64;;1;;;
2020-04-13;CZ0322;3214;M;20-64;1;;;;
2020-04-13;CZ0323;3209;Z;20-64;3;1;;;
2020-04-13;CZ0531;5304;Z;20-64;;1;;;
2020-04-13;CZ0711;7102;M;20-64;1;;;;
2020-04-13;CZ0712;7110;M;0-19;;1;;;
2020-04-13;CZ0804;8001;M;20-64;;1;;;
2020-04-14;CZ0323;3209;Z;0-19;;1;;;
2020-04-14;CZ0421;4212;Z;20-64;;1;;;
2020-04-14;CZ0422;4203;M;20-64;;1;;;
2020-04-14;CZ0424;9999;M;20-64;1;;;;
2020-04-14;CZ0512;5103;M;20-64;;1;;;
2020-04-14;CZ0512;5108;Z;0-19;1;;;;
2020-04-14;CZ0525;5214;Z;20-64;1;;;;
2020-04-14;CZ0806;8019;M;20-64;2;3;;;
2020-04-15;CZ0206;2011;Z;20-64;;1;;;
2020-04-15;CZ0206;2014;Z;20-64;;1;;;
2020-04-15;CZ0206;2017;Z;20-64;;2;;;
2020-04-15;CZ0208;2018;Z;20-64;1;;;;
2020-04-15;CZ0316;3111;Z;20-64;;2;;;
2020-04-15;CZ0321;3202;M;65+;1;;;;
2020-04-15;CZ0321;3204;M;20-64;1;;;;
2020-04-15;CZ0533;5307;Z;65+;2;;;;
2020-04-15;CZ0712;7107;M;20-64;;3;;;
2020-04-15;CZ0712;7110;M;20-64;;3;;;
2020-04-16;CZ0100;0;M;65+;2;7;;;
2020-04-16;CZ0201;2025;M;0-19;;1;;;
2020-04-16;CZ0206;2014;Z;0-19;1;;;;
2020-04-16;CZ0209;2022;Z;20-64;1;2;;;
2020-04-16;CZ020A;2005;Z;65+;1;;;;
2020-04-16;CZ020B;2020;Z;20-64;;1;;;
2020-04-16;CZ0321;3202;M;65+;;1;;;
2020-04-16;CZ0532;5303;Z;20-64;1;;;;
2020-04-16;CZ0532;5309;Z;0-19;1;;;;
2020-04-16;CZ0644;6404;M;20-64;2;1;;;
2020-04-16;CZ0644;6407;M;20-64;;1;;;
2020-04-16;CZ0647;6420;Z;20-64;2;;;;
2020-04-16;CZ0712;7105;M;65+;;3;;;
2020-04-17;CZ0411;4101;M;20-64;;1;;;
2020-04-17;CZ0422;4203;Z;65+;;1;;;
2020-04-17;CZ0514;5104;M;65+;;1;;;
2020-04-17;CZ0514;5104;Z;20-64;;1;;;
2020-04-17;CZ0643;6421;M;65+;1;;;;
2020-04-17;CZ0712;7105;Z;20-64;1;1;;;
2020-04-17;CZ0723;7212;Z;20-64;;1;;;
2020-04-17;CZ0805;8017;Z;20-64;5;1;;;
2020-04-18;CZ0100;0;Z;0-19;1;2;;;
2020-04-18;CZ0412;4106;M;20-64;1;;;;
2020-07-19;CZ0803;8008;M;0-19;1;2;;;
2020-07-19;CZ0803;8011;M;0-19;;1;;;
2020-07-19;CZ099Y;9999;Z;20-64;1;;;;
2020-07-20;CZ0204;2010;Z;0-19;;1;;;
2020-07-20;CZ0512;5110;M;65+;;1;;;
2020-07-20;CZ0642;6403;Z;20-64;2;1;;;
2020-07-20;CZ0714;7109;Z;65+;;1;;;
2020-07-20;CZ0803;8002;Z;0-19;;3;;;
2020-07-20;CZ0803;8008;Z;0-19;;2;;;
2020-07-20;CZ0803;8011;Z;0-19;1;1;;;
2020-07-20;CZ0804;8015;M;20-64;;1;;;
2020-07-21;CZ0100;0;M;0-19;10;2;;;
2020-07-21;CZ0202;2008;M;0-19;1;;;;
2020-07-21;CZ0205;2012;M;65+;;1;;;
2020-07-21;CZ0207;2015;M;0-19;;1;;;
2020-07-21;CZ0327;3215;M;20-64;1;;;;
2020-07-21;CZ0426;4213;M;20-64;1;;;;
2020-07-21;CZ0632;6305;M;20-64;1;;;;
2020-07-21;CZ0802;8006;M;0-19;1;2;;;
2020-07-21;CZ0803;8018;Z;20-64;1;4;;;
2020-07-21;CZ0806;8019;M;20-64;4;4;;;
2020-07-22;CZ0206;2011;M;0-19;2;;;;
2020-07-22;CZ0532;5309;Z;65+;;1;;;
2020-07-22;CZ0533;5312;Z;65+;1;;;;
2020-07-22;CZ0647;6420;M;0-19;;1;;;
2020-07-22;CZ0722;7207;M;20-64;;1;;;
2020-07-22;CZ0805;8009;Z;20-64;;1;;;
2020-07-22;CZ0806;8019;Z;20-64;1;1;;;
2020-07-23;CZ0317;3112;Z;20-64;1;;;;
2020-07-23;CZ0323;3209;M;20-64;3;;;;
2020-07-23;CZ0521;5205;M;20-64;3;2;;;
2020-07-23;CZ0534;5306;M;20-64;4;;;;
2020-07-23;CZ0635;6315;Z;20-64;1;;;;
2020-07-23;CZ0642;6403;Z;65+;;1;;;
2020-07-23;CZ0802;8021;Z;0-19;1;;;;
2020-07-23;CZ0803;8008;Z;20-64;3;4;;;
2020-07-23;CZ0803;8011;Z;20-64;1;;;;
2020-07-23;CZ0805;8013;M;0-19;1;;;;
2020-07-24;CZ0100;0;M;20-64;37;6;;;
2020-07-24;CZ0208;2019;Z;20-64;;1;;;
2020-07-24;CZ0513;5105;Z;20-64;;1;;;
2020-07-24;CZ0521;5205;Z;20-64;2;;;;
2020-07-24;CZ0523;5209;Z;65+;1;;;;
2020-07-24;CZ0632;6305;M;65+;5;;;;
2020-07-24;CZ0802;8006;M;20-64;;1;;;
2020-07-24;CZ0803;8004;M;20-64;1;4;;;
2020-07-25;CZ0100;0;Z;20-64;13;;;;
2020-07-25;CZ0207;2015;Z;20-64;1;;;;
2020-07-25;CZ020A;2005;M;65+;;1;;;
2020-07-25;CZ0322;3205;Z;20-64;1;;;;
2020-07-25;CZ0645;6410;Z;0-19;1;;;;
2020-07-25;CZ0802;8006;Z;20-64;1;;;;
2020-07-25;CZ0803;8004;Z;20-64;;1;;;
2020-07-25;CZ0806;8019;M;0-19;1;1;;;
2020-07-25;CZ099Y;9999;M;20-64;1;;;;
2020-07-26;CZ0209;2022;M;0-19;1;;;;
2020-07-26;CZ0803;8008;M;0-19;;1;;;
2020-07-26;CZ0803;8011;M;0-19;;1;;;
2020-07-26;CZ099Y;9999;Z;20-64;2;;;;
2020-07-27;CZ020B;2007;M;20-64;1;;;;
2020-07-27;CZ0523;5209;M;20-64;1;;;;
2020-07-27;CZ0531;5304;Z;65+;1;;;;
2020-07-27;CZ0632;6305;Z;0-19;;1;;;
2020-07-27;CZ0722;7208;M;20-64;1;;;;
2020-07-27;CZ0802;8021;M;65+;1;;;;
2020-07-27;CZ0803;8018;M;20-64;3;1;;;
2020-07-28;CZ0100;0;M;0-19;5;;;;
2020-07-28;CZ0203;2024;M;20-64;1;;;;
2020-07-28;CZ0207;2015;M;0-19;1;;;;
2020-07-28;CZ0313;3104;M;20-64;;2;;;
2020-07-28;CZ0322;3205;M;0-19;1;;;;
2020-07-28;CZ0427;4214;Z;65+;1;;;;
2020-07-28;CZ0513;9999;M;20-64;1;;;;
2020-07-28;CZ0521;5212;M;20-64;1;;;;
2020-07-28;CZ0522;5207;M;65+;;1;;;
2020-07-28;CZ0631;6302;M;20-64;2;;;;
2020-07-28;CZ0631;6304;M;0-19;1;;;;
2020-07-28;CZ0712;7107;Z;0-19;;1;;;
2020-07-28;CZ0722;7208;Z;20-64;;1;;;
2020-07-28;CZ0802;8006;M;0-19;2;1;;;
2020-07-28;CZ0803;8018;Z;20-64;1;2;;;
2020-07-28;CZ0806;8019;M;20-64;3;4;;;
2020-07-29;CZ0209;2022;M;20-64;2;1;;;
2020-07-29;CZ0513;5109;Z;20-64;1;;;;
2020-07-29;CZ0524;5208;Z;20-64;1;;;;
2020-07-29;CZ0635;6315;M;20-64;;2;;;
2020-07-29;CZ0644;6404;M;65+;1;;;;
2020-07-29;CZ0722;7207;M;20-64;1;;;;
2020-07-29;CZ0803;8011;M;20-64;;2;;;
2020-07-29;CZ0805;8009;Z;20-64;;1;;;
2020-07-29;CZ0806;8019;Z;20-64;2;2;;;
2020-07-30;CZ0313;3105;M;0-19;1;;;;
2020-07-30;CZ0317;3112;M;65+;1;;;;
2020-11-02;CZ0805;8017;Z;0-19;6;13;;;
2020-11-02;CZ0806;8019;M;20-64;85;130;;;
2020-11-03;CZ0201;2025;Z;65+;1;1;;;
2020-11-03;CZ0202;2002;Z;0-19;1;1;;;
2020-11-03;CZ0202;2008;Z;0-19;2;;;;
2020-11-03;CZ0203;2009;M;65+;9;3;;;
2020-11-03;CZ0204;2010;Z;20-64;40;35;;;
2020-11-03;CZ0205;2004;M;20-64;4;4;;;
2020-11-03;CZ0206;2011;M;0-19;;1;;;
2020-11-03;CZ0207;2015;Z;0-19;7;3;;;
2020-11-03;CZ0208;2019;M;20-64;5;4;;;
2020-11-03;CZ0209;2003;Z;0-19;6;6;;;
2020-11-03;CZ0209;2022;Z;20-64;16;18;;;
2020-11-03;CZ020B;2007;M;65+;;1;;;
2020-11-03;CZ0312;3103;Z;20-64;18;2;;;
2020-11-03;CZ0314;3108;Z;0-19;10;1;;;
2020-11-03;CZ0316;3111;M;0-19;1;1;;;
2020-11-03;CZ0317;3112;Z;20-64;28;7;;;
2020-11-03;CZ0321;3204;Z;65+;;1;;;
2020-11-03;CZ0321;3212;Z;20-64;5;4;;;
2020-11-03;CZ0323;3209;M;20-64;58;55;;;
2020-11-03;CZ0324;3201;M;0-19;1;;;;
2020-11-03;CZ0325;3206;M;65+;2;1;;;
2020-11-03;CZ0325;3208;M;20-64;18;14;;;
2020-11-03;CZ0412;4103;M;0-19;5;4;;;
2020-11-03;CZ0412;4106;M;0-19;5;2;;;
2020-11-03;CZ0421;4215;Z;0-19;2;;;;
2020-11-03;CZ0422;4204;Z;20-64;12;23;;;
2020-11-03;CZ0423;4205;M;0-19;3;;;;
2020-11-03;CZ0424;4207;M;65+;3;;;;
2020-11-03;CZ0424;4210;M;65+;1;;;;
2020-11-03;CZ0512;5108;Z;0-19;4;;;;
2020-11-03;CZ0513;5102;M;20-64;14;6;;;
2020-11-03;CZ0513;5105;M;20-64;86;46;;;
2020-11-03;CZ0514;5104;Z;0-19;2;1;;;
2020-11-03;CZ0514;5107;Z;0-19;5;2;;;
2020-11-03;CZ0521;5205;M;20-64;44;56;;;
2020-11-03;CZ0524;5202;M;65+;;2;;;
2020-11-03;CZ0531;5304;M;20-64;61;8;;;
2020-11-03;CZ0533;5308;M;65+;;1;;;
2020-11-03;CZ0534;5306;M;20-64;5;2;;;
2020-11-03;CZ0534;5315;Z;0-19;1;;;;
2020-11-03;CZ0633;6309;Z;20-64;5;;;;
2020-11-03;CZ0633;6310;Z;65+;9;2;;;
2020-11-03;CZ0635;6301;Z;65+;2;1;;;
2020-11-03;CZ0641;6401;Z;0-19;1;;;;
2020-11-03;CZ0643;6409;Z;20-64;5;4;;;
2020-11-03;CZ0645;6406;Z;20-64;37;2;;;
2020-11-03;CZ0646;6419;Z;20-64;28;3;;;
2020-11-03;CZ0647;6420;M;0-19;3;;;;
2020-11-03;CZ0712;7105;M;65+;3;;;;
2020-11-03;CZ0712;7110;M;20-64;16;5;;;
2020-11-03;CZ0714;7109;M;20-64;51;22;;;
2020-11-03;CZ0715;7106;Z;0-19;;1;;;
2020-11-03;CZ0715;7111;Z;65+;11;8;;;
2020-11-03;CZ0715;7113;Z;20-64;18;5;;;
2020-11-03;CZ0721;7201;M;20-64;8;2;;;
2020-11-03;CZ0721;7202;M;65+;9;;;;
2020-11-03;CZ0724;7205;M;0-19;2;3;;;
2020-11-03;CZ0801;8003;Z;20-64;10;1;;;
2020-11-03;CZ0802;8007;Z;20-64;5;8;;;
2020-11-03;CZ0802;8010;Z;20-64;12;10;;;
2020-11-03;CZ0802;9999;Z;20-64;2;;;;
2020-11-03;CZ0803;8002;Z;20-64;8;6;;;
2020-11-03;CZ0803;8008;Z;20-64;31;15;;;
2020-11-03;CZ0803;8011;Z;20-64;27;7;;;
2020-11-03;CZ0804;8016;M;0-19;2;1;;;
2020-11-03;CZ0805;8017;Z;0-19;15;3;;;
2020-11-03;CZ0805;8022;Z;65+;2;;;;
2020-11-04;CZ0201;2001;Z;0-19;8;4;;;
2020-11-04;CZ0203;9999;Z;65+;1;;;;
2020-11-04;CZ0205;2004;M;20-64;7;3;;;
2020-11-04;CZ0205;2012;Z;0-19;1;1;;;
2020-08-18;CZ0411;4102;Z;0-19;;1;;;
2020-08-18;CZ0422;4203;M;20-64;;1;;;
2020-08-18;CZ0425;9999;M;20-64;1;;;;
2020-08-18;CZ0427;4214;M;20-64;3;;;;
2020-08-18;CZ0521;5205;Z;20-64;1;3;;;
2020-08-18;CZ0523;5209;Z;65+;2;;;;
2020-08-18;CZ0525;5203;M;20-64;;1;;;
2020-08-18;CZ0531;5304;Z;20-64;2;;;;
2020-08-18;CZ0532;5309;Z;0-19;4;;;;
2020-08-18;CZ0631;6311;M;65+;1;;;;
2020-08-18;CZ0632;6305;M;65+;;1;;;
2020-08-18;CZ0635;6308;M;20-64;1;;;;
2020-08-18;CZ0643;6416;M;0-19;1;;;;
2020-08-18;CZ0645;6410;M;0-19;1;;;;
2020-08-18;CZ0723;7212;M;0-19;1;;;;
2020-08-18;CZ0802;8006;M;20-64;1;;;;
2020-08-18;CZ0803;8002;M;65+;1;;;;
2020-08-18;CZ0803;8004;M;20-64;;1;;;
2020-08-19;CZ0100;0;Z;20-64;40;28;;;
2020-08-19;CZ0202;2008;Z;20-64;1;;;;
2020-08-19;CZ0206;2011;M;20-64;2;;;;
2020-08-19;CZ0206;2017;M;20-64;1;;;;
2020-08-19;CZ0324;3207;M;20-64;;1;;;
2020-08-19;CZ0423;4211;M;20-64;1;;;;
2020-08-19;CZ0512;5103;M;0-19;;1;;;
2020-08-19;CZ0531;5302;M;0-19;1;;;;
2020-08-19;CZ0532;5303;M;20-64;1;;;;
2020-08-19;CZ0631;6302;Z;65+;;1;;;
2020-08-19;CZ0634;6313;Z;0-19;2;;;;
2020-08-19;CZ0645;6410;Z;0-19;1;;;;
2020-08-19;CZ0647;6420;M;20-64;2;3;;;
2020-08-19;CZ0715;7106;Z;20-64;1;;;;
2020-08-19;CZ0806;8019;M;0-19;;1;;;
2020-08-20;CZ0203;2009;Z;0-19;1;;;;
2020-08-20;CZ0206;2011;Z;20-64;;1;;;
2020-08-20;CZ020A;2005;Z;65+;1;;;;
2020-08-20;CZ0316;3111;M;65+;1;;;;
2020-08-20;CZ0411;4105;M;20-64;;1;;;
2020-08-20;CZ0423;4205;Z;20-64;1;;;;
2020-08-20;CZ0534;5301;Z;0-19;;1;;;
2020-08-20;CZ0642;6403;M;20-64;10;8;;;
2020-08-20;CZ0645;6406;M;0-19;1;;;;
2020-08-20;CZ0722;7207;Z;65+;2;;;;
2020-08-20;CZ0802;8010;M;0-19;;2;;;
2020-08-20;CZ0803;8011;M;0-19;;1;;;
2020-08-20;CZ099Y;9999;Z;20-64;3;;;;
2020-08-21;CZ0204;2010;Z;0-19;;1;;;
2020-08-21;CZ020B;2007;M;20-64;;5;;;
2020-08-21;CZ0313;3105;Z;20-64;1;;;;
2020-08-21;CZ0314;3107;Z;20-64;1;;;;
2020-08-21;CZ0322;3203;Z;0-19;;1;;;
2020-08-21;CZ0411;4102;Z;20-64;2;;;;
2020-08-21;CZ0513;5105;M;0-19;1;1;;;
2020-08-21;CZ0514;5109;Z;20-64;1;;;;
2020-08-21;CZ0531;5304;Z;65+;3;;;;
2020-08-21;CZ0534;5314;Z;20-64;;1;;;
2020-08-21;CZ0641;6402;Z;0-19;;1;;;
2020-08-21;CZ0712;7107;M;0-19;1;;;;
2020-08-21;CZ0722;7208;M;20-64;1;;;;
2020-08-21;CZ0802;8010;Z;0-19;1;;;;
2020-08-21;CZ0803;8002;Z;0-19;1;;;;
2020-08-21;CZ0804;8012;M;20-64;2;1;;;
2020-08-21;CZ0804;8015;M;20-64;;1;;;
2020-08-22;CZ0100;0;M;0-19;7;4;;;
2020-08-22;CZ0207;2015;M;0-19;1;;;;
2020-08-22;CZ0322;3214;Z;65+;1;;;;
2020-08-22;CZ0521;5212;M;20-64;1;;;;
2020-08-22;CZ0643;6416;Z;20-64;1;;;;
2020-08-22;CZ0645;6418;Z;0-19;1;;;;
2020-08-22;CZ0711;7102;M;20-64;1;;;;
2020-08-22;CZ0722;7208;Z;20-64;1;;;;
2020-08-22;CZ0806;8019;M;20-64;3;1;;;
2020-08-23;CZ0209;2022;M;20-64;1;;;;
2020-08-23;CZ0514;5104;Z;0-19;1;;;;
2020-08-23;CZ0522;5210;Z;65+;2;;;;
2020-08-23;CZ0633;6310;M;65+;1;;;;
2020-08-23;CZ0635;6315;M;20-64;2;1;;;
2020-08-23;CZ0803;8011;M;20-64;1;;;;
2020-08-23;CZ0806;8019;Z;20-64;1;2;;;
2020-08-24;CZ0204;2010;Z;20-64;;2;;;
2020-08-24;CZ0205;2012;M;0-19;;1;;;
2020-08-24;CZ0208;2019;M;20-64;;1;;;
2020-08-24;CZ0312;3103;Z;20-64;2;;;;
2020-08-24;CZ0314;3107;M;0-19;1;;;;
2020-08-24;CZ0317;3112;Z;20-64;1;1;;;
2020-08-24;CZ0323;3209;M;20-64;2;2;;;
2020-08-24;CZ0325;3208;M;20-64;3;;;;
2020-08-24;CZ0411;4102;M;0-19;1;;;;
2020-08-24;CZ0513;5105;M;20-64;2;;;;
2020-08-24;CZ0521;5205;M;20-64;1;1;;;
2020-08-24;CZ0531;5304;M;20-64;1;;;;
2020-08-24;CZ0631;9999;Z;20-64;1;;;;
2020-08-24;CZ0642;6403;Z;65+;1;;;;
2020-08-24;CZ0646;6419;Z;20-64;1;1;;;
2020-08-24;CZ0714;7109;M;20-64;1;;;;
2020-08-24;CZ0724;7213;M;65+;;1;;;
2020-04-18;CZ0423;4205;M;20-64;;1;;;
2020-04-18;CZ0514;5109;Z;65+;;1;;;
2020-04-18;CZ0523;5209;Z;20-64;;1;;;
2020-04-18;CZ0724;7205;M;20-64;2;;;;
2020-04-18;CZ0803;8002;M;20-64;;1;;;
2020-04-18;CZ0804;8015;Z;20-64;1;;;;
2020-04-19;CZ0100;0;Z;0-19;;2;;;
2020-04-19;CZ0201;2001;Z;20-64;;1;;;
2020-04-19;CZ0413;4107;Z;65+;1;;;;
2020-04-19;CZ0531;5304;Z;65+;;2;;;
2020-04-19;CZ0643;6421;Z;20-64;;1;;;
2020-04-19;CZ0647;6420;M;0-19;;1;;;
2020-04-19;CZ0722;7207;Z;20-64;;1;;;
2020-04-20;CZ0203;2009;M;65+;;1;;;
