"datum";"okres";"orp";"pohlavi";"vek_kat";"pocet_pozitivni";"pocet_vyleceni";"pocet_zemreli";"pocet_umrti_hospitalizace";"pocet_umrti_komplikovany"
"2020-10-30";"CZ0802";"8010";"Z";"0-19";"4";"";"";"";""
"2020-10-30";"CZ0803";"8008";"Z";"0-19";"3";"";"";"";""
"2020-10-30";"CZ0803";"8011";"Z";"0-19";"3";"";"";"";""
"2020-10-30";"CZ0804";"8015";"M";"20-64";"23";"";"";"";""
"2020-10-30";"CZ0805";"8022";"Z";"20-64";"6";"";"";"";""
"2020-10-30";"CZ099Y";"9999";"Z";"65+";"1";"";"";"";""
"2020-10-28";"CZ0635";"6308";"M";"65+";"3";"";"";"";""
"2020-10-28";"CZ0635";"6314";"M";"65+";"5";"";"";"";""
"2020-10-28";"CZ0641";"6402";"M";"0-19";"3";"";"";"";""
"2020-10-28";"CZ0643";"6408";"M";"65+";"2";"";"";"";""
"2020-10-28";"CZ0643";"6413";"M";"20-64";"1";"";"";"";""
"2020-10-28";"CZ0643";"6414";"M";"65+";"4";"";"";"";""
"2020-10-28";"CZ0643";"6416";"M";"20-64";"28";"";"";"";""
"2020-10-28";"CZ0644";"6411";"M";"65+";"1";"";"";"";""
"2020-10-28";"CZ0645";"6410";"M";"20-64";"37";"";"";"";""
"2020-10-28";"CZ0646";"6415";"M";"65+";"1";"";"";"";""
"2020-10-28";"CZ0646";"6419";"M";"0-19";"6";"";"";"";""
"2020-10-28";"CZ0712";"7105";"Z";"20-64";"14";"";"";"";""
"2020-10-28";"CZ0713";"7103";"Z";"20-64";"10";"";"";"";""
"2020-10-28";"CZ0714";"7109";"M";"0-19";"7";"";"";"";""
"2020-10-28";"CZ0722";"7207";"Z";"0-19";"8";"";"";"";""
"2020-10-28";"CZ0724";"7204";"Z";"20-64";"17";"1";"";"";""
"2020-10-28";"CZ0724";"7205";"Z";"65+";"7";"";"";"";""
"2020-10-28";"CZ0801";"8020";"Z";"65+";"2";"";"";"";""
"2020-10-28";"CZ0802";"8007";"M";"20-64";"7";"";"";"";""
"2020-10-28";"CZ0803";"8002";"M";"20-64";"10";"";"";"";""
"2020-10-28";"CZ0803";"8011";"Z";"0-19";"2";"";"";"";""
"2020-10-28";"CZ0804";"8005";"Z";"0-19";"3";"";"";"";""
"2020-10-28";"CZ0804";"8012";"Z";"20-64";"29";"";"";"";""
"2020-10-28";"CZ0804";"8015";"Z";"20-64";"14";"";"";"";""
"2020-10-28";"CZ0804";"9999";"Z";"65+";"1";"";"";"";""
"2020-10-28";"CZ0805";"8017";"M";"0-19";"9";"";"";"";""
"2020-10-29";"CZ0202";"2002";"M";"0-19";"3";"";"";"";""
"2020-10-29";"CZ0203";"2009";"Z";"20-64";"46";"";"";"";""
"2020-10-29";"CZ0204";"2010";"M";"20-64";"34";"";"";"";""
"2020-10-29";"CZ0206";"9999";"M";"20-64";"6";"";"";"";""
"2020-10-29";"CZ0207";"2016";"M";"20-64";"5";"";"";"";""
"2020-10-29";"CZ0209";"2003";"M";"0-19";"2";"";"";"";""
"2020-10-29";"CZ020B";"2007";"Z";"20-64";"13";"";"";"";""
"2020-10-29";"CZ020B";"9999";"M";"20-64";"";"1";"";"";""
"2020-10-29";"CZ020C";"2021";"Z";"0-19";"7";"";"";"";""
"2020-10-29";"CZ0311";"3102";"Z";"65+";"16";"";"";"";""
"2020-10-29";"CZ0313";"3105";"Z";"20-64";"23";"";"";"";""
"2020-10-29";"CZ0314";"3107";"Z";"20-64";"13";"";"";"";""
"2020-10-29";"CZ0316";"3101";"M";"20-64";"6";"";"";"";""
"2020-10-29";"CZ0316";"9999";"Z";"20-64";"1";"";"";"";""
"2020-10-29";"CZ0321";"3202";"Z";"0-19";"4";"";"";"";""
"2020-10-29";"CZ0322";"3205";"Z";"0-19";"4";"";"";"";""
"2020-10-29";"CZ0322";"3214";"M";"65+";"2";"";"";"";""
"2020-10-29";"CZ0324";"3201";"M";"0-19";"2";"";"";"";""
"2020-10-29";"CZ0324";"3210";"M";"0-19";"1";"";"";"";""
"2020-10-29";"CZ0325";"3208";"Z";"65+";"3";"";"";"";""
"2020-10-29";"CZ0326";"3211";"M";"65+";"2";"3";"";"";""
"2020-10-29";"CZ0411";"4102";"Z";"20-64";"18";"2";"";"";""
"2020-10-29";"CZ0421";"4202";"M";"0-19";"11";"";"";"";""
"2020-10-29";"CZ0423";"4205";"M";"0-19";"7";"";"";"";""
"2020-10-29";"CZ0423";"4208";"M";"0-19";"3";"";"";"";""
"2020-10-29";"CZ0423";"4211";"M";"0-19";"11";"";"";"";""
"2020-10-29";"CZ0427";"4214";"Z";"0-19";"10";"";"";"";""
"2020-10-29";"CZ0511";"5101";"Z";"20-64";"37";"3";"";"";""
"2020-10-29";"CZ0522";"5204";"M";"0-19";"1";"";"";"";""
"2020-10-29";"CZ0522";"5207";"M";"0-19";"4";"";"";"";""
"2020-10-29";"CZ0525";"5203";"Z";"0-19";"5";"";"";"";""
"2020-10-29";"CZ0525";"5214";"M";"20-64";"30";"";"";"";""
"2020-10-29";"CZ0525";"5215";"M";"65+";"5";"";"";"";""
"2020-10-29";"CZ0531";"5304";"Z";"65+";"11";"";"";"";""
"2020-10-29";"CZ0532";"5303";"M";"0-19";"4";"";"";"";""
"2020-10-29";"CZ0532";"5309";"Z";"20-64";"90";"";"";"";""
"2020-10-29";"CZ0533";"5312";"M";"0-19";"1";"";"";"";""
"2020-10-29";"CZ0534";"5305";"Z";"20-64";"3";"";"";"";""
"2020-10-29";"CZ0534";"5306";"Z";"65+";"1";"";"";"";""
"2020-10-29";"CZ0631";"6311";"M";"20-64";"10";"";"";"";""
"2020-10-29";"CZ0632";"6305";"M";"20-64";"28";"";"";"";""
"2020-10-29";"CZ0633";"6309";"M";"20-64";"6";"";"";"";""
"2020-10-29";"CZ0634";"6306";"M";"20-64";"3";"";"";"";""
"2020-10-29";"CZ0635";"6315";"Z";"0-19";"2";"";"";"";""
"2020-10-29";"CZ0635";"9999";"Z";"65+";"";"1";"";"";""
"2020-10-29";"CZ0643";"6409";"M";"20-64";"10";"";"";"";""
"2020-10-29";"CZ0643";"6421";"Z";"0-19";"3";"";"";"";""
"2020-10-29";"CZ0645";"6418";"Z";"0-19";"5";"";"";"";""
"2020-10-29";"CZ0646";"6419";"M";"20-64";"15";"";"";"";""
"2020-10-29";"CZ0714";"7109";"Z";"65+";"8";"";"";"";""
"2020-10-29";"CZ0715";"7106";"Z";"0-19";"1";"";"";"";""
"2020-10-29";"CZ0721";"7201";"Z";"65+";"1";"";"";"";""
"2020-10-29";"CZ0721";"7203";"M";"0-19";"5";"";"";"";""
"2020-10-29";"CZ0722";"7208";"M";"20-64";"28";"";"";"";""
"2020-10-29";"CZ0723";"7206";"M";"20-64";"2";"";"";"";""
"2020-10-29";"CZ0723";"7209";"M";"20-64";"1";"";"";"";""
"2020-10-29";"CZ0723";"7212";"M";"20-64";"18";"";"";"";""
"2020-10-29";"CZ0724";"7211";"M";"0-19";"4";"";"";"";""
"2020-10-29";"CZ0724";"9999";"M";"20-64";"2";"";"";"";""
"2020-10-29";"CZ0802";"8006";"Z";"0-19";"8";"";"";"";""
"2020-10-29";"CZ0803";"8004";"Z";"0-19";"1";"";"";"";""
"2020-10-24";"CZ0802";"8010";"M";"65+";"2";"";"";"";""
"2020-10-24";"CZ0802";"9999";"M";"65+";"";"1";"";"";""
"2020-10-24";"CZ0803";"8002";"M";"65+";"";"2";"";"";""
"2020-10-24";"CZ0803";"8004";"M";"20-64";"17";"4";"";"";""
"2020-10-24";"CZ0803";"8018";"M";"0-19";"3";"";"";"";""
"2020-10-24";"CZ0803";"9999";"M";"20-64";"1";"2";"";"";""
"2020-10-24";"CZ0804";"8001";"M";"20-64";"20";"7";"";"";""
"2020-10-24";"CZ0804";"8012";"Z";"65+";"3";"2";"";"";""
"2020-10-24";"CZ0804";"8015";"Z";"65+";"4";"";"";"";""
"2020-10-24";"CZ0805";"8013";"Z";"0-19";"1";"1";"";"";""
"2020-10-24";"CZ0805";"9999";"Z";"0-19";"";"2";"";"";""
"2020-10-25";"CZ0201";"2026";"Z";"20-64";"4";"5";"";"";""
"2020-10-25";"CZ0202";"2008";"Z";"20-64";"";"6";"";"";""
"2020-10-25";"CZ0203";"2024";"Z";"65+";"2";"3";"";"";""
"2020-10-25";"CZ0204";"2006";"Z";"20-64";"10";"3";"";"";""
"2020-10-25";"CZ0206";"2011";"M";"20-64";"6";"6";"";"";""
"2020-10-25";"CZ0206";"2011";"Z";"0-19";"1";"1";"";"";""
"2020-10-25";"CZ0206";"2014";"M";"20-64";"4";"10";"";"";""
"2020-10-25";"CZ0206";"2017";"M";"20-64";"7";"6";"";"";""
"2020-10-25";"CZ0207";"2015";"Z";"20-64";"19";"21";"";"";""
"2020-10-25";"CZ0207";"2016";"Z";"65+";"1";"";"";"";""
"2020-10-25";"CZ0207";"9999";"M";"65+";"1";"1";"";"";""
"2020-10-25";"CZ0208";"2006";"Z";"0-19";"1";"";"";"";""
"2020-10-25";"CZ020A";"2005";"M";"65+";"2";"6";"";"";""
"2020-10-25";"CZ020C";"2021";"M";"65+";"2";"7";"";"";""
"2020-10-25";"CZ0312";"3103";"Z";"20-64";"4";"8";"";"";""
"2020-10-25";"CZ0312";"3106";"Z";"20-64";"3";"2";"";"";""
"2020-10-25";"CZ0314";"3108";"M";"20-64";"5";"19";"";"";""
"2020-10-25";"CZ0413";"4104";"M";"0-19";"1";"";"";"";""
"2020-10-25";"CZ0413";"4104";"Z";"65+";"1";"1";"";"";""
"2020-10-25";"CZ0413";"4107";"M";"0-19";"2";"";"";"";""
"2020-10-25";"CZ0413";"4107";"Z";"65+";"9";"7";"";"";""
"2020-10-25";"CZ0421";"4212";"M";"20-64";"";"5";"";"";""
"2020-10-25";"CZ0421";"4215";"M";"20-64";"2";"3";"";"";""
"2020-10-25";"CZ0422";"4204";"Z";"20-64";"31";"5";"";"";""
"2020-10-25";"CZ0424";"4210";"M";"0-19";"2";"";"";"";""
"2020-10-25";"CZ0424";"4210";"M";"65+";"";"1";"";"";""
"2020-10-25";"CZ0424";"4216";"M";"65+";"";"1";"";"";""
"2020-10-25";"CZ0426";"4201";"M";"0-19";"2";"";"";"";""
"2020-10-25";"CZ0426";"4201";"M";"65+";"1";"";"";"";""
"2020-10-25";"CZ0512";"5103";"M";"0-19";"5";"2";"";"";""
"2020-10-25";"CZ0512";"5108";"M";"20-64";"5";"1";"";"";""
"2020-10-25";"CZ0513";"5109";"M";"0-19";"";"1";"";"";""
"2020-10-25";"CZ0513";"5109";"Z";"65+";"1";"1";"";"";""
"2020-10-25";"CZ0514";"5104";"M";"20-64";"5";"4";"";"";""
"2020-10-25";"CZ0521";"5212";"M";"0-19";"4";"";"";"";""
"2020-10-25";"CZ0521";"5212";"M";"65+";"2";"2";"";"";""
"2020-10-25";"CZ0524";"5202";"M";"65+";"1";"";"";"";""
"2020-10-25";"CZ0524";"5208";"M";"0-19";"2";"";"";"";""
"2020-10-25";"CZ0524";"5208";"M";"65+";"2";"";"";"";""
"2020-10-25";"CZ0524";"5213";"M";"20-64";"8";"1";"";"";""
"2020-10-25";"CZ0525";"5214";"Z";"0-19";"2";"5";"";"";""
"2020-10-25";"CZ0525";"5214";"Z";"65+";"6";"6";"";"";""
"2020-10-25";"CZ0531";"5302";"M";"0-19";"1";"1";"";"";""
"2020-10-25";"CZ0531";"5302";"M";"65+";"3";"3";"";"";""
"2020-10-25";"CZ0532";"5311";"M";"65+";"3";"";"";"";""
"2020-10-25";"CZ0534";"5301";"M";"0-19";"";"2";"";"";""
"2020-10-25";"CZ0534";"5301";"M";"65+";"";"1";"";"";""
"2020-10-25";"CZ0534";"5306";"M";"20-64";"1";"5";"";"";""
"2020-10-25";"CZ0534";"5315";"M";"20-64";"5";"4";"";"";""
"2020-10-25";"CZ0631";"6302";"Z";"65+";"15";"3";"";"";""
"2020-10-25";"CZ0632";"6305";"Z";"65+";"4";"5";"";"";""
"2020-10-25";"CZ0633";"6303";"Z";"65+";"1";"";"";"";""
"2020-10-25";"CZ0633";"6310";"M";"0-19";"3";"";"";"";""
"2020-10-25";"CZ0635";"6308";"Z";"20-64";"4";"3";"";"";""
"2020-10-25";"CZ0642";"6403";"M";"0-19";"13";"15";"";"";""
"2020-10-25";"CZ0643";"6408";"Z";"20-64";"2";"2";"";"";""
"2020-10-25";"CZ0646";"6415";"Z";"20-64";"";"5";"";"";""
"2020-10-25";"CZ0647";"6412";"M";"65+";"3";"1";"";"";""
"2020-10-25";"CZ0647";"6420";"M";"20-64";"3";"29";"";"";""
"2020-10-25";"CZ0647";"6420";"Z";"0-19";"";"6";"";"";""
"2020-10-25";"CZ0714";"7101";"M";"65+";"1";"";"";"";""
"2020-10-25";"CZ0714";"7104";"M";"65+";"";"1";"";"";""
"2020-10-25";"CZ0714";"7109";"M";"20-64";"36";"44";"";"";""
"2020-10-25";"CZ0722";"7207";"Z";"20-64";"32";"32";"";"";""
"2020-10-25";"CZ0723";"7206";"Z";"0-19";"1";"3";"";"";""
"2020-10-25";"CZ0723";"7206";"Z";"65+";"1";"12";"";"";""
"2020-10-25";"CZ0804";"8005";"Z";"20-64";"5";"3";"";"";""
"2020-10-25";"CZ0805";"8009";"M";"0-19";"3";"4";"";"";""
"2020-10-30";"CZ0421";"4212";"Z";"0-19";"2";"";"";"";""
"2020-10-30";"CZ0422";"4203";"M";"0-19";"6";"";"";"";""
"2020-10-30";"CZ0425";"4206";"M";"20-64";"21";"";"";"";""
"2020-10-30";"CZ0425";"4209";"M";"20-64";"27";"";"";"";""
"2020-10-30";"CZ0426";"4213";"Z";"20-64";"55";"";"";"";""
"2020-10-30";"CZ0511";"5106";"M";"65+";"3";"1";"";"";""
"2020-10-30";"CZ0511";"5106";"Z";"20-64";"22";"";"";"";""
"2020-10-30";"CZ0512";"5109";"Z";"20-64";"2";"";"";"";""
"2020-10-30";"CZ0523";"5201";"M";"0-19";"2";"";"";"";""
"2020-10-30";"CZ0523";"5211";"M";"20-64";"7";"";"";"";""
"2020-10-30";"CZ0524";"5213";"Z";"0-19";"3";"";"";"";""
"2020-10-30";"CZ0525";"5215";"M";"0-19";"2";"";"";"";""
"2020-10-30";"CZ0531";"5304";"Z";"0-19";"7";"";"";"";""
"2020-10-30";"CZ0533";"5307";"M";"20-64";"10";"";"";"";""
"2020-10-30";"CZ0533";"5310";"M";"20-64";"22";"";"";"";""
"2020-10-30";"CZ0534";"5306";"Z";"0-19";"1";"";"";"";""
"2020-10-30";"CZ0534";"5313";"Z";"20-64";"31";"";"";"";""
"2020-10-30";"CZ0534";"5314";"Z";"65+";"11";"2";"";"";""
"2020-10-30";"CZ0631";"6302";"Z";"20-64";"32";"";"";"";""
"2020-10-30";"CZ0631";"6311";"Z";"20-64";"17";"";"";"";""
"2020-10-30";"CZ0632";"6305";"Z";"20-64";"42";"";"";"";""
"2020-10-30";"CZ0633";"6303";"Z";"20-64";"15";"";"";"";""
"2020-10-30";"CZ0633";"6309";"Z";"20-64";"10";"";"";"";""
"2020-10-30";"CZ0634";"6306";"Z";"20-64";"10";"";"";"";""
"2020-10-30";"CZ0635";"6314";"M";"0-19";"2";"";"";"";""
"2020-10-30";"CZ0641";"6402";"Z";"20-64";"20";"";"";"";""
"2020-10-30";"CZ0643";"6414";"M";"0-19";"1";"";"";"";""
"2020-10-30";"CZ0644";"6411";"M";"0-19";"2";"";"";"";""
"2020-10-30";"CZ0646";"6405";"Z";"65+";"3";"";"";"";""
"2020-10-30";"CZ0647";"6412";"M";"20-64";"6";"";"";"";""
"2020-10-30";"CZ0712";"7107";"M";"20-64";"67";"2";"";"";""
"2020-10-30";"CZ0713";"7103";"M";"65+";"1";"";"";"";""
"2020-10-30";"CZ0713";"7108";"M";"20-64";"54";"3";"";"";""
"2020-10-30";"CZ0714";"7109";"Z";"0-19";"11";"";"";"";""
"2020-10-30";"CZ0722";"7208";"M";"65+";"8";"";"";"";""
"2020-10-30";"CZ0723";"7209";"M";"65+";"1";"";"";"";""
"2020-10-30";"CZ0723";"7210";"M";"0-19";"3";"";"";"";""
"2020-10-30";"CZ0724";"7204";"M";"65+";"2";"";"";"";""
"2020-10-30";"CZ0724";"7209";"M";"20-64";"9";"";"";"";""
"2020-10-30";"CZ0802";"8021";"M";"0-19";"5";"";"";"";""
"2020-10-30";"CZ0803";"8002";"Z";"20-64";"6";"";"";"";""
"2020-10-30";"CZ0804";"8001";"M";"0-19";"5";"";"";"";""
"2020-10-30";"CZ0805";"8013";"Z";"65+";"2";"";"";"";""
"2020-10-30";"CZ0327";"3213";"Z";"20-64";"3";"";"";"";""
"2020-10-30";"CZ0421";"4202";"M";"0-19";"4";"";"";"";""
"2020-10-30";"CZ0421";"4212";"M";"20-64";"18";"";"";"";""
"2020-10-30";"CZ0421";"4215";"M";"20-64";"9";"";"";"";""
"2020-10-30";"CZ0422";"4203";"Z";"0-19";"8";"";"";"";""
"2020-10-30";"CZ0423";"4208";"M";"0-19";"2";"";"";"";""
"2020-10-30";"CZ0423";"4211";"M";"0-19";"7";"";"";"";""
"2020-10-30";"CZ0427";"4214";"Z";"0-19";"7";"";"";"";""
"2020-10-30";"CZ0511";"5101";"M";"65+";"3";"";"";"";""
"2020-10-30";"CZ0511";"5101";"Z";"20-64";"50";"1";"";"";""
"2020-10-30";"CZ0512";"5110";"M";"65+";"5";"";"";"";""
"2020-10-30";"CZ0512";"5110";"Z";"20-64";"4";"";"";"";""
"2020-10-30";"CZ0523";"5206";"M";"20-64";"6";"";"";"";""
"2020-10-30";"CZ0524";"5213";"Z";"65+";"3";"";"";"";""
"2020-10-30";"CZ0525";"5214";"M";"20-64";"27";"";"";"";""
"2020-10-30";"CZ0525";"5215";"M";"65+";"2";"";"";"";""
"2020-10-30";"CZ0531";"5302";"Z";"0-19";"5";"";"";"";""
"2020-10-30";"CZ0531";"5304";"Z";"65+";"11";"";"";"";""
"2020-10-30";"CZ0534";"5306";"Z";"65+";"3";"";"";"";""
"2020-10-30";"CZ0534";"5314";"Z";"20-64";"25";"";"";"";""
"2020-10-30";"CZ0631";"6304";"M";"0-19";"2";"";"";"";""
"2020-10-30";"CZ0631";"6311";"M";"20-64";"7";"";"";"";""
"2020-10-30";"CZ0633";"6309";"M";"20-64";"12";"";"";"";""
"2020-10-30";"CZ0633";"6310";"M";"65+";"10";"";"";"";""
"2020-10-30";"CZ0634";"6306";"M";"20-64";"11";"";"";"";""
"2020-10-30";"CZ0634";"6307";"M";"65+";"1";"";"";"";""
"2020-10-30";"CZ0641";"6401";"M";"0-19";"1";"";"";"";""
"2020-10-30";"CZ0642";"6403";"M";"65+";"25";"";"";"";""
"2020-10-30";"CZ0642";"9999";"Z";"20-64";"3";"";"";"";""
"2020-10-30";"CZ0643";"6409";"M";"20-64";"9";"";"";"";""
"2020-10-30";"CZ0643";"6421";"Z";"0-19";"2";"";"";"";""
"2020-10-30";"CZ0645";"6406";"M";"20-64";"27";"1";"";"";""
"2020-10-30";"CZ0646";"6419";"M";"20-64";"26";"";"";"";""
"2020-10-30";"CZ0647";"6412";"Z";"0-19";"1";"";"";"";""
"2020-10-30";"CZ0647";"6420";"Z";"65+";"17";"";"";"";""
"2020-10-30";"CZ0711";"7102";"M";"65+";"6";"";"";"";""
"2020-10-30";"CZ0712";"7112";"M";"0-19";"4";"";"";"";""
"2020-10-30";"CZ0714";"7104";"M";"65+";"3";"";"";"";""
"2020-10-30";"CZ0721";"7203";"M";"0-19";"5";"";"";"";""
"2020-10-30";"CZ0722";"7207";"Z";"20-64";"52";"6";"";"";""
"2020-10-30";"CZ0722";"7208";"Z";"65+";"8";"";"";"";""
"2020-10-30";"CZ0723";"7206";"Z";"65+";"6";"";"";"";""
"2020-10-30";"CZ0724";"7211";"M";"0-19";"2";"";"";"";""
"2020-10-30";"CZ0801";"8003";"M";"0-19";"4";"";"";"";""
"2020-10-30";"CZ0801";"8014";"M";"65+";"1";"";"";"";""
"2020-10-30";"CZ0802";"8007";"M";"0-19";"2";"";"";"";""
"2020-10-30";"CZ0802";"8010";"M";"0-19";"4";"";"";"";""
"2020-10-30";"CZ0802";"8021";"M";"65+";"10";"";"";"";""
"2020-10-30";"CZ0802";"9999";"M";"0-19";"1";"";"";"";""
"2020-10-30";"CZ0803";"8008";"M";"0-19";"2";"";"";"";""
"2020-10-30";"CZ0803";"8011";"M";"0-19";"4";"";"";"";""
"2020-10-30";"CZ0803";"8018";"M";"20-64";"11";"";"";"";""
"2020-10-30";"CZ0804";"8012";"M";"20-64";"24";"";"";"";""
"2020-10-30";"CZ0805";"8013";"Z";"20-64";"14";"";"";"";""
"2020-10-30";"CZ0426";"4201";"Z";"20-64";"5";"";"";"";""
"2020-10-30";"CZ0512";"5103";"M";"65+";"6";"3";"";"";""
"2020-10-30";"CZ0512";"5103";"Z";"20-64";"26";"1";"";"";""
"2020-10-30";"CZ0513";"5109";"M";"65+";"1";"";"";"";""
"2020-10-30";"CZ0513";"5109";"Z";"20-64";"3";"";"";"";""
"2020-10-30";"CZ0514";"5104";"Z";"0-19";"4";"";"";"";""
"2020-10-30";"CZ0514";"5107";"Z";"0-19";"1";"";"";"";""
"2020-10-30";"CZ0521";"5212";"Z";"20-64";"6";"";"";"";""
"2020-10-30";"CZ0522";"5207";"Z";"65+";"6";"";"";"";""
"2020-10-30";"CZ0522";"5210";"Z";"65+";"2";"";"";"";""
"2020-10-30";"CZ0524";"5208";"Z";"20-64";"4";"";"";"";""
"2020-10-30";"CZ0525";"5214";"M";"65+";"3";"";"";"";""
"2020-10-30";"CZ0532";"5303";"Z";"65+";"2";"";"";"";""
"2020-10-30";"CZ0532";"5309";"Z";"65+";"12";"";"";"";""
"2020-10-30";"CZ0532";"5311";"Z";"20-64";"11";"";"";"";""
"2020-10-30";"CZ0533";"5312";"Z";"65+";"2";"";"";"";""
"2020-10-30";"CZ0534";"5305";"Z";"65+";"1";"";"";"";""
"2020-10-30";"CZ0534";"5315";"Z";"0-19";"3";"";"";"";""
"2020-10-30";"CZ0631";"6304";"Z";"0-19";"4";"";"";"";""
"2020-10-30";"CZ0631";"9999";"M";"20-64";"1";"";"";"";""
"2020-10-30";"CZ0635";"6315";"M";"20-64";"11";"";"";"";""
"2020-10-30";"CZ0641";"6401";"Z";"0-19";"1";"";"";"";""
"2020-10-30";"CZ0643";"6413";"M";"65+";"1";"";"";"";""
"2020-10-30";"CZ0643";"6416";"M";"65+";"4";"";"";"";""
"2020-10-30";"CZ0643";"6421";"M";"20-64";"17";"";"";"";""
"2020-10-30";"CZ0644";"6407";"M";"65+";"2";"";"";"";""
"2020-10-30";"CZ0645";"6410";"M";"65+";"2";"";"";"";""
"2020-10-30";"CZ0645";"6418";"M";"20-64";"18";"1";"";"";""
"2020-10-30";"CZ0647";"6420";"M";"0-19";"4";"";"";"";""
"2020-10-30";"CZ0711";"7102";"Z";"20-64";"15";"";"";"";""
"2020-10-30";"CZ0715";"7106";"Z";"0-19";"1";"";"";"";""
"2020-10-30";"CZ0721";"7203";"Z";"65+";"6";"";"";"";""
"2020-10-30";"CZ0722";"7207";"M";"20-64";"65";"2";"";"";""
"2020-10-30";"CZ0723";"7206";"M";"65+";"3";"";"";"";""
"2020-10-30";"CZ0724";"7205";"M";"0-19";"4";"1";"";"";""
"2020-10-30";"CZ0801";"8020";"M";"0-19";"3";"";"";"";""
"2020-10-30";"CZ0804";"8005";"M";"20-64";"9";"";"";"";""
"2020-10-30";"CZ0805";"8009";"Z";"20-64";"22";"";"";"";""
"2020-10-30";"CZ0805";"8017";"Z";"0-19";"8";"";"";"";""
"2020-10-30";"CZ0806";"8019";"Z";"20-64";"134";"";"";"";""
"2020-10-26";"CZ0721";"7201";"Z";"65+";"";"3";"";"";""
"2020-10-26";"CZ0721";"7203";"Z";"20-64";"40";"31";"";"";""
"2020-10-26";"CZ0723";"7206";"M";"20-64";"4";"12";"";"";""
"2020-10-26";"CZ0724";"7204";"Z";"0-19";"1";"1";"";"";""
"2020-10-26";"CZ0724";"7211";"Z";"20-64";"6";"11";"";"";""
"2020-10-26";"CZ0724";"9999";"Z";"0-19";"2";"1";"";"";""
"2020-10-26";"CZ0801";"8003";"Z";"20-64";"2";"11";"";"";""
"2020-10-26";"CZ0802";"8007";"Z";"20-64";"7";"7";"";"";""
"2020-10-26";"CZ0802";"8010";"Z";"20-64";"19";"6";"";"";""
"2020-10-26";"CZ0802";"9999";"Z";"20-64";"6";"2";"";"";""
"2020-10-26";"CZ0803";"8008";"Z";"20-64";"16";"15";"";"";""
"2020-10-26";"CZ0803";"8011";"Z";"20-64";"10";"11";"";"";""
"2020-10-26";"CZ0804";"8015";"M";"65+";"4";"2";"";"";""
"2020-10-26";"CZ0804";"8016";"M";"0-19";"1";"";"";"";""
"2020-10-26";"CZ0805";"8017";"Z";"0-19";"12";"7";"";"";""
"2020-10-26";"CZ0805";"8022";"Z";"65+";"3";"";"";"";""
"2020-10-26";"CZ0806";"9999";"M";"65+";"3";"";"";"";""
"2020-10-27";"CZ0100";"0";"Z";"0-19";"106";"";"";"";""
"2020-10-27";"CZ0201";"2001";"Z";"20-64";"33";"9";"";"";""
"2020-10-27";"CZ0204";"2010";"M";"0-19";"10";"3";"";"";""
"2020-10-27";"CZ0205";"2004";"Z";"65+";"2";"";"";"";""
"2020-10-27";"CZ0205";"2012";"Z";"20-64";"24";"";"";"";""
"2020-10-27";"CZ0206";"2017";"Z";"20-64";"20";"";"";"";""
"2020-10-27";"CZ0207";"2016";"M";"0-19";"1";"";"";"";""
"2020-10-27";"CZ0208";"2018";"Z";"20-64";"16";"3";"";"";""
"2020-10-27";"CZ0208";"2019";"Z";"65+";"4";"";"";"";""
"2020-10-27";"CZ0311";"3113";"M";"65+";"2";"";"";"";""
"2020-10-27";"CZ0311";"3113";"Z";"20-64";"6";"";"";"";""
"2020-10-27";"CZ0312";"3103";"Z";"0-19";"2";"";"";"";""
"2020-10-27";"CZ0313";"3105";"Z";"65+";"29";"";"";"";""
"2020-10-27";"CZ0314";"3107";"Z";"65+";"3";"";"";"";""
"2020-10-27";"CZ0317";"9999";"Z";"65+";"1";"";"";"";""
"2020-10-27";"CZ0322";"3203";"M";"20-64";"5";"";"";"";""
"2020-10-27";"CZ0323";"3209";"M";"0-19";"19";"";"";"";""
"2020-10-27";"CZ0323";"9999";"Z";"65+";"1";"";"";"";""
"2020-10-27";"CZ0325";"9999";"M";"0-19";"1";"";"";"";""
"2020-10-27";"CZ0326";"3211";"Z";"65+";"8";"1";"";"";""
"2020-10-27";"CZ0327";"3213";"M";"65+";"1";"";"";"";""
"2020-10-27";"CZ0327";"3215";"M";"20-64";"13";"";"";"";""
"2020-10-27";"CZ0412";"4103";"M";"20-64";"24";"3";"";"";""
"2020-10-27";"CZ0412";"4106";"M";"20-64";"6";"1";"";"";""
"2020-10-27";"CZ0413";"9999";"M";"20-64";"1";"";"";"";""
"2020-10-27";"CZ0421";"4202";"Z";"0-19";"8";"";"";"";""
"2020-10-27";"CZ0421";"4215";"Z";"20-64";"7";"";"";"";""
"2020-10-27";"CZ0423";"4205";"M";"20-64";"26";"";"";"";""
"2020-10-27";"CZ0423";"4208";"M";"20-64";"11";"";"";"";""
"2020-10-27";"CZ0426";"4213";"Z";"65+";"4";"";"";"";""
"2020-10-27";"CZ0426";"9999";"M";"20-64";"1";"";"";"";""
"2020-10-27";"CZ0511";"9999";"M";"20-64";"3";"";"";"";""
"2020-10-27";"CZ0512";"5110";"Z";"65+";"";"1";"";"";""
"2020-10-27";"CZ0512";"9999";"M";"20-64";"2";"";"";"";""
"2020-10-27";"CZ0514";"5108";"M";"20-64";"1";"";"";"";""
"2020-10-27";"CZ0514";"5109";"Z";"65+";"1";"";"";"";""
